"sample_id","coll_date","bap","impact","1.High","2.Slight","3.Low"
"1-BEAM-0.1",2005-09-14,7.83,"1.High",0.914471551526877,0.0855222702321019,6.17824102055339e-06
"1-BELS-2.7",2010-09-01,7.77,"1.High",0.971214532161493,0.0287839122396355,1.55559887120375e-06
"1-BERG-1.3",2000-09-12,3.7,"3.Low",0.00281715049418661,0.0511784585862026,0.946004390919611
"1-BEVC-1.1",2005-09-13,6.58,"2.Slight",0.814664047397237,0.184811092421471,0.000524860181291961
"1-BIND-1.9",2005-09-13,6.74,"2.Slight",0.934963417590026,0.0650180135655514,1.85688444226681e-05
"1-BLAS-0.1",2011-07-26,3.18,"3.Low",0.000109855922925158,0.00443907864894507,0.99545106542813
"1-BLKE-0.1",2000-09-12,2.95,"3.Low",7.75720702642483e-05,0.011878592992544,0.988043834937192
"1-BMAN-0.3",2015-08-04,4.22,"3.Low",0.000225709149243051,0.0315321235755823,0.968242167275175
"1-BOUR-0.4",2015-08-05,4.04,"3.Low",0.0884530209335714,0.560642494167894,0.350904484898535
"1-BOWE-5.2",2000-09-13,4.37,"3.Low",0.00213002147996378,0.0429791520546016,0.954890826465435
"1-BROC-0.1",2015-08-05,7.32,"2.Slight",0.957181903542305,0.0428154690679414,2.62738975334942e-06
"1-BSIS-11.4",2005-09-13,4.91,"3.Low",0.597630583359724,0.382952749785504,0.0194166668547724
"1-BSIS-2",2015-08-05,7.28,"2.Slight",0.0104812838325478,0.276306281158974,0.713212435008478
"1-BSIS-8.6",2011-07-05,6.34,"2.Slight",0.493598789239179,0.485489948571353,0.0209112621894681
"1-BUFC-2.2",2015-08-05,6.95,"2.Slight",0.470908743695926,0.489532262690555,0.0395589936135192
"1-BUFC-21.2",2010-08-25,8.13,"1.High",0.905794484309758,0.0942031392404366,2.37644980531732e-06
"1-BUFC-37.8",2015-08-06,7.29,"2.Slight",0.850206305857987,0.149786110523343,7.58361867047902e-06
"1-BUFC_T48-0.2",2010-08-25,7.7,"1.High",0.845769913324275,0.154192447674921,3.76390008040522e-05
"1-BUFC_T59-0.8",2015-08-06,6.7,"2.Slight",0.982454065992026,0.0175459256932578,8.3147164279745e-09
"1-BUFF-1.7",2015-08-13,2.41,"3.Low",0.583220213316085,0.312310960120923,0.104468826562992
"1-BULL-1.5",2005-09-12,3.93,"3.Low",0.00270646809101677,0.0645868436338558,0.932706688275127
"1-BUTT-0.1",2000-09-13,8.3,"1.High",0.958901400821513,0.041098599178487,0
"1-CATT-11",1994-09-21,7.69,"1.High",0.863112333912754,0.136887666087246,0
"1-CATT-17.5",2015-08-05,7.52,"1.High",0.743437491956577,0.25433956749664,0.0022229405467832
"1-CATT-2",2011-07-05,9.22,"1.High",0.988358985828384,0.011640996638615,1.75330008950659e-08
"1-CATT-27.3",1994-09-21,7.49,"2.Slight",0.955407216806003,0.0445927831939965,0
"1-CATT-36.9",1994-09-20,6.44,"2.Slight",0.814681482523851,0.184522411907008,0.00079610556914137
"1-CATT-42.8",2000-09-13,7.38,"2.Slight",0.816867664055988,0.182593554762695,0.000538781181317141
"1-CATT-46.9",2010-08-25,7.09,"2.Slight",0.77309765573397,0.225606113608516,0.00129623065751405
"1-CATT-48.4",2015-08-06,6.16,"2.Slight",0.632779581361906,0.359645044172531,0.00757537446556338
"1-CATT-53",1994-09-20,6.97,"2.Slight",0.512167177508073,0.432261714920313,0.0555711075716147
"1-CATT-56.4",2005-09-13,5.64,"2.Slight",0.796368752253929,0.203064404192931,0.000566843553139689
"1-CATT-58.9",1994-09-20,7.65,"1.High",0.854924776093349,0.144894645483965,0.000180578422685608
"1-CATT-64.4",2001-07-02,6.73,"2.Slight",0.921222529021162,0.0787644712782951,1.299970054293e-05
"1-CATT_S-12.6",2006-08-23,6.43,"2.Slight",0.572918226775373,0.42554000133267,0.00154177189195678
"1-CAZE-1.6",2015-08-05,7.56,"1.High",0.549350951167209,0.448427235190787,0.00222181364200369
"1-CAZE_E-0.3",2011-07-06,7.77,"1.High",0.768133188311972,0.231817072753298,4.97389347297778e-05
"1-CAZE_E-15.7",2010-08-26,6.51,"2.Slight",0.723887511746259,0.27560424086528,0.000508247388461054
"1-CAZE_T3-1.4",2015-08-05,3.48,"3.Low",0.00256398701601457,0.0554098846061343,0.942026128377851
"1-CAZE_W-0.6",2015-08-06,7.16,"2.Slight",0.925579913490209,0.0744061374980994,1.39490116918826e-05
"1-CAZE_W-11",2010-08-26,6.9,"2.Slight",0.855102352134947,0.144831773438202,6.58744268507842e-05
"1-CHAU-0.4",2015-08-05,4.96,"3.Low",0.0708207074640333,0.501809385232738,0.427369907303229
"1-CHAU-14.9",2005-09-13,5.97,"2.Slight",0.941549638752539,0.058442969629413,7.39161804825809e-06
"1-CHAU-4",2015-08-05,5.28,"2.Slight",0.819408020374781,0.179979783890357,0.00061219573486106
"1-CLAR-0.6",2006-08-23,7.16,"2.Slight",0.830614906157596,0.169265510242328,0.000119583600075259
"1-CLAR-3.3",1994-09-21,8.14,"1.High",0.845049820355591,0.154420490260195,0.000529689384214047
"1-CLAR-8.9",2005-09-13,6.77,"2.Slight",0.881474394722233,0.118525605277767,0
"1-CLAR_N-1.3",2008-08-05,6.1,"2.Slight",0.73842611188718,0.259184632293651,0.00238925581916985
"1-CLAR_N-7.4",2005-09-13,5.35,"2.Slight",0.889841184097365,0.110132085822496,2.67300801388924e-05
"1-CLEA-0.1",2015-08-06,7.27,"2.Slight",0.709200042947302,0.284088925083895,0.00671103196880278
"1-CLEA-3.1",2011-07-06,7.11,"2.Slight",0.894738090105638,0.105076836974322,0.000185072920040383
"1-COEL-1.5",2015-08-05,5.43,"2.Slight",0.491636218641361,0.447441191590944,0.0609225897676945
"1-CONN-2.5",2010-08-25,7.51,"1.High",0.946333313960357,0.0536542964417865,1.23895978561276e-05
"1-CRKB-0.2",2005-09-13,2.87,"3.Low",0.00445929498784699,0.0367189343204427,0.95882177069171
"1-CRKB-2.1",2015-08-05,3.56,"3.Low",0.202367710269279,0.586733097926078,0.210899191804643
"1-CROW-0.4",2015-08-06,7.21,"2.Slight",0.72028366530971,0.279615326172692,0.00010100851759793
"1-CWAY-0.2",2010-09-01,6.22,"2.Slight",0.642336012415967,0.344836513177697,0.0128274744063358
"1-CWAY-14.5",2015-08-05,7.07,"2.Slight",0.944520281322417,0.0553977910787085,8.19275988745631e-05
"1-CWAY-7.4",2015-08-05,7,"2.Slight",0.991744982162289,0.00825501783771124,0
"1-CWAY-8.3",2015-08-05,6.72,"2.Slight",0.81850687862598,0.181042960669799,0.000450160704221011
"1-CYGA-2.4",2015-08-04,4.27,"3.Low",0.00724865217970896,0.1278091710219,0.864942176798391
"1-DELC-1.4",2015-08-05,4.08,"3.Low",0.473465849268307,0.415778874827678,0.110755275904016
"1-DREC-0.1",2005-09-13,8.23,"1.High",0.921473558280281,0.0785250934286053,1.34829111346569e-06
"1-DUNE-3",2015-08-05,5.44,"2.Slight",0.454379597551499,0.409687566295395,0.135932836153106
"1-ELEV-0.2",2015-08-04,6.12,"2.Slight",0.272098795349018,0.718989857409487,0.00891134724149491
"1-ELLI-10.3",2015-08-05,4.11,"3.Low",0.0165895225704985,0.101916686720484,0.881493790709017
"1-ELLI-12.3",2001-07-31,5.23,"2.Slight",0.606644704170564,0.353904170194574,0.0394511256348611
"1-ELLI-17.5",2001-07-31,4.17,"3.Low",0.0476213731264374,0.532677912879286,0.419700713994276
"1-ELLI-22.9",2015-08-04,4.25,"3.Low",0.0169074359915354,0.279541955383648,0.703550608624817
"1-ELLI-28.4",2010-08-25,5.1,"2.Slight",0.230933348832221,0.651213423116998,0.117853228050781
"1-ELLI-31.3",2010-08-25,5.9,"2.Slight",0.159278579957265,0.434099780994028,0.406621639048708
"1-ELLI-7.1",2015-08-04,4.78,"3.Low",0.133377491327085,0.26193415724246,0.604688351430454
"1-ELTO-4.2",2015-08-06,7.55,"1.High",0.899166950718948,0.100778643237332,5.44060437204429e-05
"1-FOST-0.1",2010-08-25,3.79,"3.Low",0.0889084083824728,0.482481900641312,0.428609690976215
"1-FOST-0.5",2011-07-26,4.26,"3.Low",0.0171775671642157,0.332180745829199,0.650641687006585
"1-GILL-0.3",2000-09-12,3.11,"3.Low",0.00200635966937857,0.019720983103391,0.97827265722723
"1-GOON-1.2",2005-09-13,7.87,"1.High",0.972482980581435,0.0275169166123058,1.02806258821251e-07
"1-GOON-3.2",2015-08-06,7.64,"1.High",0.997643749624151,0.00235625037584909,0
"1-GOTC-0.2",2000-09-12,2.09,"3.Low",9.46537910778029e-05,0.0060003754521772,0.993904970756745
"1-GUNC-0.7",2015-08-04,2.89,"3.Low",0,4.06540270512393e-05,0.999959345972949
"1-HALB-0.7",2005-09-13,4.92,"3.Low",0.00290735529492333,0.0465860576195343,0.950506587085542
"1-HAMP-1.2",2010-09-02,6.49,"2.Slight",0.685741844475845,0.312355000345489,0.00190315517866658
"1-HOSM-1.1",2005-09-13,7.3,"2.Slight",0.826006738972981,0.173530606668199,0.000462654358820248
"1-HYCK-0.9",2010-09-01,5.04,"2.Slight",0.0142060616641614,0.342215352160644,0.643578586175195
"1-HYCK-1.6",2015-08-05,4.22,"3.Low",0.0883303091625299,0.360280838304626,0.551388852532844
"1-LBUF-0.1",2011-07-06,6.99,"2.Slight",0.751913846494314,0.247833197967768,0.000252955537917955
"1-LCHA-0.1",2015-08-05,3.6,"3.Low",0.491636218641361,0.447441191590944,0.0609225897676945
"1-LCWY-0.2",2005-09-13,6.27,"2.Slight",0.53296228151516,0.452780124438236,0.0142575940466042
"1-LCWY-4.2",2015-08-05,6.17,"2.Slight",0.639230249245146,0.331731840347907,0.0290379104069462
"1-LEDG-2.2",2015-08-04,7.22,"2.Slight",0,0.281931740720736,0.718068259279264
"1-LIMO-4.6",2015-08-06,7.43,"2.Slight",0.973766669033126,0.0262329842387672,3.46728106578805e-07
"1-LITI-0.9",2015-08-05,5.95,"2.Slight",0.713290180046108,0.271183192173723,0.0155266277801693
"1-LRNC_50-4.2",2007-08-08,9,"1.High",0.264894900225188,0.286087015213631,0.449018084561182
"1-LRNC_57-32.7",2007-08-08,4.79,"3.Low",0.0386937696453089,0.230717243363251,0.73058898699144
"1-LRNC_58-0.6",2007-08-08,6.26,"2.Slight",0.0481385418059146,0.212089721712597,0.739771736481489
"1-LSIS-2.4",2005-09-13,3.49,"3.Low",0.0098154024194511,0.0940159791394363,0.896168618441113
"1-LTON-14.7",2015-08-06,6.35,"2.Slight",0.475049718961895,0.487859164042105,0.0370911169959999
"1-LTON-3.7",2015-08-04,6.17,"2.Slight",0.726073434305706,0.272841937693302,0.00108462800099243
"1-LTON-7.5",2012-09-18,7.22,"2.Slight",0.917081741331164,0.0829125893119569,5.66935687890133e-06
"1-MANS-0.8",2015-08-05,7.87,"1.High",0.982999450807517,0.017000445032553,1.041599303333e-07
"1-MANS-6.1",2015-08-05,6.92,"2.Slight",0.976243324138277,0.0237554976076149,1.17825410772242e-06
"1-MDDE-0.1",2005-09-13,6.3,"2.Slight",0.0127542816050128,0.322040910820051,0.665204807574936
"1-MDDE-4",2015-08-05,4.5,"3.Low",0.000686137644535644,0.0449832001331603,0.954330662222304
"1-MKEY-0.1",2000-09-13,7.69,"1.High",0.820679894966034,0.179264469526068,5.56355078979074e-05
"1-MUDN-0.6",2006-08-22,2.88,"3.Low",0.000578391242755328,0.0221326388067498,0.977288969950495
"1-MURD-1",2015-08-04,4.9,"3.Low",0.0710810312309145,0.257619686013595,0.67129928275549
"1-MURD-12.4",2015-08-04,5.19,"2.Slight",0.0804544842082304,0.633757124035503,0.285788391756266
"1-MURD-20",2005-09-12,4.29,"3.Low",0,0.017237049898619,0.982762950101381
"1-MURD-29.7",2015-08-06,6.11,"2.Slight",0.634073802976256,0.36094040730648,0.00498578971726401
"1-MURD-4.2",2001-07-03,5.27,"2.Slight",0.0227279095282549,0.355429642873202,0.621842447598543
"1-MURD_T4-1.2",2010-08-31,3.4,"3.Low",0.00202689390900144,0.0725929154688787,0.92538019062212
"1-NEUM-0.2",2005-09-13,5.9,"2.Slight",0.00625004852219626,0.215009022921636,0.778740928556168
"1-NIAG-0.6",2015-09-16,4.18,"3.Low",0.0834903603196303,0.182291306230413,0.734218333449956
"1-NIAG-20.4",2015-09-16,6.56,"2.Slight",0.445220266737656,0.438055926124962,0.116723807137382
"1-NIAG-32.6",2000-09-26,2.4,"3.Low",0.0793916700832411,0.252919441740674,0.667688888176085
"1-NIAG-33.4",2015-09-15,7.04,"2.Slight",0.247783135765064,0.230979153275314,0.521237710959622
"1-NORG-1.9",2005-09-13,5.66,"2.Slight",0.606644704170564,0.353904170194574,0.0394511256348611
"1-OTIS-0.8",2005-09-13,4.8,"3.Low",0.226310611075622,0.402099872133613,0.371589516790765
"1-PICR-0.2",2010-08-25,3.36,"3.Low",0.0889084083824728,0.482481900641312,0.428609690976215
"1-PICR-1.3",2015-07-28,5.31,"2.Slight",0.00747803864460078,0.457200140260212,0.535321821095187
"1-PIPC-0.1",2010-08-25,6.65,"2.Slight",0.710290078416249,0.281141319089154,0.00856860249459691
"1-PLUT-0.2",2005-09-12,4.14,"3.Low",0.0127315875312505,0.173758126256394,0.813510286212356
"1-PONB-0.9",2005-09-12,5.64,"2.Slight",0.768277203696912,0.231594322883327,0.000128473419761162
"1-PTPR-0.4",2005-09-13,7.3,"2.Slight",0.92633260850723,0.0734176000031769,0.000249791489593408
"1-RANS-1.4",2015-07-29,4.64,"3.Low",0.00239139499848813,0.0708426549308117,0.9267659500707
"1-RANS-3.1",2006-08-22,4.53,"3.Low",0.00117668385116323,0.0425007946751576,0.956322521473679
"1-RANS-5.1",1988-08-03,4.3,"3.Low",0.00459133457065718,0.0597213303168718,0.935687335112471
"1-RANS-8.5",1988-08-03,2.34,"3.Low",0.00256398701601457,0.0554098846061343,0.942026128377851
"1-RANS_T1-0.2",2015-08-04,3.96,"3.Low",0,0.00337674339026972,0.99662325660973
"1-RIGT-2",2000-09-13,7.62,"1.High",0.780260907885604,0.219595547027245,0.000143545087151429
"1-RIPL_T85-0.2",2015-08-05,5.56,"2.Slight",0.491636218641361,0.447441191590944,0.0609225897676945
"1-RUCK-0.7",2011-07-06,4.29,"3.Low",0.0343514900996796,0.267599877476064,0.698048632424256
"1-RUCK-3.9",2011-07-26,3.2,"3.Low",0.000621535311142815,0.0246786714570532,0.974699793231804
"1-RUCK-4",2011-07-26,4.61,"3.Low",0.029940920862058,0.271674541718551,0.698384537419391
"1-RYTH-2.5",2000-09-13,6.48,"2.Slight",0.152741803268195,0.628129057333111,0.219129139398694
"1-SABO-0.2",2010-08-24,5.82,"2.Slight",0.152061172611326,0.703745115215665,0.144193712173009
"1-SCAJ-0.2",2005-09-12,1.68,"3.Low",0.000616057919510014,0.0227219388326209,0.976662003247869
"1-SCAJ-11.1",2005-09-12,3.51,"3.Low",0.000240788075010003,0.0154367253807129,0.984322486544277
"1-SCOT-1.2",2005-09-13,5.1,"2.Slight",0.357541878912635,0.527899436024996,0.114558685062369
"1-SHED-3.6",2015-08-06,5.41,"2.Slight",0.121506165957197,0.203203982309191,0.675289851733612
"1-SILV-0.3",2015-07-30,5.88,"2.Slight",0.139961946187682,0.568646658259251,0.291391395553067
"1-SILV-6.7",2015-08-05,7.18,"2.Slight",0.470198760247954,0.471651956199517,0.0581492835525288
"1-SILV-7.5",2005-09-13,7.57,"1.High",0.803884821242157,0.19516956054854,0.000945618209302303
"1-SLIP-2.4",2000-09-14,5.84,"2.Slight",0.547743952341677,0.389291408275988,0.0629646393823352
"1-SMOK-2.4",2006-08-22,5.45,"2.Slight",9.68770439663087e-05,0.0139429904506808,0.985960132505353
"1-SMOK-8.6",2005-09-14,4.94,"3.Low",0.619151806214469,0.358256164616451,0.0225920291690804
"1-SMOK_S-0.6",2005-09-12,5.36,"2.Slight",0.586393509428528,0.397120492683733,0.0164859978877391
"1-SMOK_S-9",2005-09-14,4.52,"3.Low",0.110787978729581,0.656525908276901,0.232686112993518
"1-SPEN-0.1",2005-09-13,6.55,"2.Slight",0.725337617030743,0.272019340563425,0.00264304240583245
"1-SPEN-1.5",2010-08-25,7.79,"1.High",0.969418683607318,0.0305770639721938,4.25242048848848e-06
"1-SPIG-0.7",2015-08-06,6.69,"2.Slight",0.774083500187395,0.225014429010989,0.000902070801615813
"1-SPOO-0.3",2015-08-05,8.44,"1.High",0.964397876168412,0.0356019497906306,1.740409573706e-07
"1-SRIG-0.1",1994-09-20,5.5,"2.Slight",0.0862834594192968,0.691571760261666,0.222144780319037
"1-SRIG-2.9",1994-09-20,4.88,"3.Low",0.900143556875441,0.0996944335161593,0.000162009608399438
"1-STOY-1.2",2005-09-13,8.48,"1.High",0.997954236040146,0.00204576384461157,1.15242203651136e-10
"1-STYB-0.1",2015-07-29,6.75,"2.Slight",0.900651626044512,0.0993378836657002,1.04902897881854e-05
"1-TANY-0.1",2005-09-14,7.75,"1.High",0.303647220711083,0.688956665269615,0.00739611401930216
"1-TEEN-0.4",2010-08-25,8.51,"1.High",0.383938662642959,0.608090051061927,0.00797128629511471
"1-TEEN-15.9",2005-09-13,5.48,"2.Slight",0.726336727694441,0.272618700377701,0.0010445719278574
"1-TEEN-22.4",2010-08-25,7.83,"1.High",0.939433394704636,0.0605666052953639,0
"1-TEEN-24.2",2015-08-05,7.88,"1.High",0.898420329294262,0.101569913045296,9.75766044258933e-06
"1-TEES-0.1",2015-08-05,5.84,"2.Slight",0.281675616788137,0.397567612001227,0.320756771210637
"1-TEES-3.1",2006-08-23,8.1,"1.High",0.914081389491473,0.085914249374268,4.36113425957587e-06
"1-TEES_T4-1.4",2010-08-25,7.32,"2.Slight",0.807422906312553,0.192181355560266,0.000395738127180517
"1-TONA-100.2",2010-08-25,7.3,"2.Slight",0.930351270949019,0.0696475315405295,1.1975104515175e-06
"1-TONA-19.4",2015-09-16,5.43,"2.Slight",0.146536925720762,0.507156915276876,0.346306159002363
"1-TONA-34.4",2010-08-31,7.04,"2.Slight",0,0.543085310067354,0.456914689932646
"1-TONA-51.1",2015-08-04,6.14,"2.Slight",0.093767570399017,0.385144232971499,0.521088196629484
"1-TONA-58.3",2015-08-04,6.52,"2.Slight",0.224280188420964,0.497559891171493,0.278159920407543
"1-TONA-62.7",2008-08-05,4.34,"3.Low",0.000254817658804411,0.00958630268856944,0.990158879652626
"1-TONA-64.7",1992-09-09,3.48,"3.Low",0.005350920187925,0.11772119735679,0.876927882455285
"1-TONA-65.4",1984-07-26,1.92,"3.Low",0.0381567475998073,0.207378328871165,0.754464923529027
"1-TONA-65.8",2015-08-04,5.11,"2.Slight",0.0338085043293339,0.173996880163796,0.79219461550687
"1-TONA-66.2",1992-09-09,4.61,"3.Low",0.00759053243315458,0.265712723356136,0.72669674421071
"1-TONA-70.5",1984-07-25,5.86,"2.Slight",0.490951128910922,0.509048871089078,0
"1-TONA-72.6",2015-08-04,5.86,"2.Slight",0.185254981255289,0.434422719009032,0.380322299735679
"1-TONA-83.3",2000-09-13,6.02,"2.Slight",0.540613898078638,0.455678938783944,0.0037071631374186
"1-TONA-92.9",2001-07-02,5.79,"2.Slight",0.912349143856156,0.0876280107035105,2.28454403335815e-05
"1-TONA_E-0.1",2011-07-06,8.03,"1.High",0.935063037678929,0.0649352625487853,1.69977228582238e-06
"1-TWEN-0.4",2005-09-13,7.26,"2.Slight",0.731137871849294,0.262459100204209,0.00640302794649665
"1-TWEN-13.5",2005-09-13,8.44,"1.High",0.683073283473142,0.316851468278739,7.52482481189898e-05
"1-TWEN-4",2015-08-05,6.94,"2.Slight",0.886604066843567,0.113284772622881,0.000111160533552071
"1-TWOM-0.4",2005-09-12,2.83,"3.Low",0.000121157308801585,0.00645298328062666,0.993425859410572
"1-VBUR-0.4",2015-08-05,4.75,"3.Low",0.154116503441115,0.393514201467384,0.452369295091501
"1-WATM-0.3",2005-09-13,8.13,"1.High",0.968986602280601,0.0310133547220499,4.29973490712065e-08
"1-WCAN-5.1",2015-09-15,7.49,"2.Slight",0.222223210248105,0.248921930082301,0.528854859669594
"1-WLNT-8.2",2015-08-05,6.71,"2.Slight",0.220510319903833,0.691686750288153,0.087802929808014
"1-YUGA-12.3",2015-08-05,6.71,"2.Slight",0.853866620911494,0.146126494027643,6.88506086337692e-06
"1-YUGA-19.9",1993-08-18,7.05,"2.Slight",0.891433629834161,0.108545953205161,2.04169606782549e-05
"1-YUGA-3.9",2015-08-05,6.33,"2.Slight",0.257399370808597,0.717167210148355,0.025433419043048
"1-YUGA-31.5",2005-09-14,7.2,"2.Slight",0.838378584326329,0.161548888262277,7.25274113939726e-05
"1-YUGA-4.7",2015-08-04,5.64,"2.Slight",0.381161628057085,0.533853563844399,0.0849848080985164
"10-ADKS11_103-1.6",2011-08-18,8.32,"1.High",0.99948752525225,0.000512474747750433,0
"10-ADKS11_171-0.2",2011-08-11,8.95,"1.High",0.999921699106132,7.83008937001518e-05,1.67691712786457e-13
"10-ADKS11_2004-2.5",2011-08-12,5.98,"2.Slight",0.625839344424177,0.330316966440675,0.0438436891351484
"10-ADKS11_2005-3.2",2011-08-12,6.01,"2.Slight",0.979568575617084,0.0204243024945998,7.12188831649699e-06
"10-ADKS11_2006-3.1",2011-08-12,6,"2.Slight",0.883340311224184,0.113392629401638,0.00326705937417807
"10-ADKS11_2007-2.5",2011-08-11,5.24,"2.Slight",0.748511994487627,0.207112147181932,0.0443758583304404
"10-ADKS11_2011-0.7",2011-08-10,6.89,"2.Slight",0.922050245053234,0.0779448897394118,4.86520735380441e-06
"10-ADKS11_206-0.2",2011-08-11,8.93,"1.High",0.999583286715891,0.000416713284109258,0
"10-ADKS12_105-1.2",2012-07-24,7.86,"1.High",0.999863159793084,0.000136840206916092,0
"10-ADKS12_151-0.1",2012-07-24,7.62,"1.High",0.999427999305036,0.000572000694964123,0
"10-ADKS12_183-0.3",2012-07-24,8.47,"1.High",0.99990608960213,9.39103978694824e-05,0
"10-ADKS12_2000-2.7",2012-07-23,5.24,"2.Slight",0.957629337195742,0.0422143635198469,0.000156299284411092
"10-ADKS12_2008-1.9",2012-07-24,7.04,"2.Slight",0.994764614665722,0.0052353704388996,1.48953787399988e-08
"10-ADKS12_2012-2.8",2012-07-24,7.74,"1.High",0.997906769931579,0.00209322781122062,2.25719996905977e-09
"10-ADKS12_249-4.7",2012-07-24,8.34,"1.High",0.999837031986751,0.000162968013248904,0
"10-ADKS12_257-0.7",2012-07-23,8.88,"1.High",0.999932574386112,6.74256138879139e-05,0
"10-ADKS12_276-1.4",2012-07-23,7.89,"1.High",0.999128204838404,0.00087179516159605,0
"10-ADKS12_78-0.8",2012-07-24,8.33,"1.High",0.994008798367822,0.00599120163217837,0
"10-ALDE-0.7",2013-08-15,9.2,"1.High",0.999422343993212,0.000577656006713049,7.54395867209979e-14
"10-BEAW-2.3",2008-07-24,5.86,"2.Slight",0.95441483348124,0.0455548515034192,3.0315015340343e-05
"10-BEHA-1",2003-08-19,7.17,"2.Slight",0.978651477712947,0.0213475668135433,9.5547350960856e-07
"10-BIGC-6.3",2014-07-29,3.74,"3.Low",0.0207110099242564,0.313902005448513,0.66538698462723
"10-BIGC_T6-4.3",2008-07-01,7.95,"1.High",0.998279213926917,0.00172078598081958,9.22630195720582e-11
"10-BISH-0.6",2009-08-19,7.46,"2.Slight",0.877067254127985,0.122909407274993,2.33385970219961e-05
"10-BLAR-1.1",2009-08-19,7.05,"2.Slight",0.882573964456742,0.117329421292717,9.66142505418938e-05
"10-BLBR-2.4",2013-08-14,7.19,"2.Slight",0.799555177567058,0.200397029901851,4.77925310907955e-05
"10-BOQT-13.7",2004-09-15,7.52,"1.High",0.994827936924116,0.00517206284845054,2.27433508335425e-10
"10-BOQT-15",2008-08-28,7.81,"1.High",0.726740145944587,0.272498954006509,0.000760900048903237
"10-BOQT-2.8",2013-08-14,8.56,"1.High",0.993073578923476,0.00692642048270723,5.93816838932161e-10
"10-BOQT-23.2",2008-07-24,5.7,"2.Slight",0.841039124177308,0.158097558749009,0.000863317073682619
"10-BOQT-28.5",2014-07-29,6.82,"2.Slight",0.907689971093494,0.0919793282261477,0.000330700680357906
"10-BOQT-37.2",2004-09-15,8.93,"1.High",0.999975523389065,2.44766109347138e-05,0
"10-BOQT-41.7",2004-09-15,8.25,"1.High",0.998466824147598,0.00153317574643101,1.05971269196241e-10
"10-BOQT_N-3.3",2003-08-20,8.27,"1.High",0.861193819610049,0.138715683728356,9.04966615942558e-05
"10-BRNC-0.4",2008-07-24,7.95,"1.High",0.991857138072459,0.00814282498736986,3.6940171429691e-08
"10-BUTB-3.4",2008-07-22,7.87,"1.High",0.608446300775103,0.3912937482985,0.000259950926396588
"10-CADE-0.1",2004-09-07,8.38,"1.High",0.992191248917342,0.00780874750063336,3.58202449862389e-09
"10-CARN-1.2",2008-07-23,7.21,"2.Slight",0.949839887158875,0.0501525723508057,7.5404903190492e-06
"10-CBRK-0.2",2003-08-19,7.95,"1.High",0.992802859828356,0.00719696693949271,1.73232151320296e-07
"10-CBRK_E-0.6",2008-07-22,7.91,"1.High",0.999776975211737,0.000223024788263374,0
"10-CHAT-0.7",2003-08-21,6.44,"2.Slight",0.770882543522545,0.224650662658554,0.00446679381890109
"10-CHLS-0.6",2013-08-13,7.06,"2.Slight",0.976202367531168,0.0237976324688325,0
"10-CHMP-1.1",2009-09-08,6.85,"2.Slight",0.029494850555152,0.229152734780181,0.741352414664667
"10-CHMP-6.3",2009-08-01,7.83,"1.High",0.0388755392519188,0.17210803204982,0.789016428698262
"10-CHUB-0.4",2013-08-14,7.12,"2.Slight",0.960256702476883,0.0397431248142962,1.72708821105708e-07
"10-CORB-0.8",2013-08-15,6.89,"2.Slight",0.596334847227362,0.403633170589898,3.19821827396783e-05
"10-CORB-6",2013-08-15,3.68,"3.Low",0.00652078310970848,0.0741156491841136,0.919363567706178
"10-DLET-0.1",2008-07-22,7.9,"1.High",0.999883595934091,0.000116404065909011,0
"10-DLET-2.4",2008-07-22,7.97,"1.High",0.990160546757149,0.00983936211205479,9.11307960646069e-08
"10-DODD-0.2",1996-08-06,8.23,"1.High",0.996503551007951,0.00349644899204928,0
"10-DODD-1",1996-08-06,7.71,"1.High",0.999262955240675,0.000737044759325502,0
"10-DODD-1.4",1996-08-06,7.75,"1.High",0.996861987574008,0.00313800870258957,3.72340231142895e-09
"10-ENBR-0.7",2013-08-13,7.38,"2.Slight",0.992106123449818,0.00789387655018248,0
"10-FERR-1",2003-08-19,7.02,"2.Slight",0.950475497581597,0.0495205082945833,3.99412381919206e-06
"10-FICK-1.1",2008-07-23,6.32,"2.Slight",0.0430485226403838,0.271065210414156,0.68588626694546
"10-FINK-0.7",2013-08-13,8.18,"1.High",0.98404245982759,0.0159574993331082,4.0839301703249e-08
"10-FMIL-2.1",2014-07-29,5.52,"2.Slight",0.382628052460668,0.439392853856951,0.177979093682381
"10-GCHZ-12",2008-07-02,7.67,"1.High",0.9908283820244,0.00917161797559972,0
"10-GCHZ-21.3",2008-07-02,7.93,"1.High",0.991337084362793,0.00866291563720742,0
"10-GCHZ-27.4",2013-08-15,8.32,"1.High",0.952814534113718,0.0471854093156168,5.6570664870998e-08
"10-GCHZ-29.4",2014-07-30,8.54,"1.High",0.903395357569124,0.0965998023156933,4.84011518288302e-06
"10-GCHZ-41.2",2008-08-19,7.39,"2.Slight",0.962668239411932,0.0373311682197568,5.92368311668107e-07
"10-GCHZ-6.7",2013-08-15,8,"1.High",0.925302073339787,0.074697640959964,2.85700248789689e-07
"10-GCHZ_N-0.5",2009-08-18,7.48,"2.Slight",0.999718645945499,0.00028135405450065,0
"10-GCHZ_N-15.4",2008-07-02,7.29,"2.Slight",0.972849773912372,0.0271498403884486,3.85699179307725e-07
