"sample_id","bap","probability"
609,7.31,0.0523216288556849
610,5.89,0.253430630580436
611,5.98,0.466867595165888
612,5.2,0.396773990861238
616,5.07,0.466294517474892
617,5.98,0.386189726378794
618,7.7,0.0500994562900924
620,7.32,0.0610664389303521
626,5.48,0.507586540581289
628,4.19,0.471947692881515
629,5.53,0.343225337998232
631,6.04,0.580505773318489
634,6,0.194564828792258
638,6.92,0.442165563099053
639,3.38,0.364814793422621
647,5.15,0.424079402746243
651,6.44,0.592506799593372
653,6.71,0.607802147089208
654,5.42,0.520028462023993
657,6.33,0.29041485183532
666,4.63,0.567036847467144
667,5.87,0.529077119787021
669,8.82,0.553466857697459
671,5.52,0.416175084264112
679,8.82,0.0841948819946079
681,5.32,0.454433549740078
683,5.23,0.534030439892734
692,0.98,0.224207894644488
693,8.17,0.123919593958074
694,6.43,0.065428584535788
704,6.15,0.655209650825244
707,5.87,0.643990351358151
714,6.72,0.388163187587425
715,6.46,0.361669169833315
716,5.46,0.40614812790235
717,8.24,0.104513513050475
719,5.1,0.601745746362331
723,4.5,0.532609687778284
724,4.81,0.510254472907875
741,8.19,0.219594627503985
743,6.74,0.143549754277533
801,4.3,0.322581516611064
811,6.99,0.217483091810468
812,2.55,0.566044612671852
813,7.93,0.0466692078436637
815,7.62,0.00614460599525408
817,7.08,0.165696856607434
818,8.32,0.00124914723034807
819,3.99,0.145378678176334
822,5.6,0.742809320932979
823,6.87,0.0506858256180981
827,6.03,0.769843900038229
828,8.14,0.000556919778247684
830,7.74,0.0325095050950777
831,7.8,0.00291287377254089
834,7.36,0.233163612799622
835,6.73,0.306160536445836
836,8.04,0.00228340811643063
838,7.51,0.029004723821632
840,8.09,0.000588583527925188
841,5.51,0.220100966370572
842,6.4,0.0500149565988173
844,4.81,0.580701112223711
846,6.54,0.111847376506438
848,8.75,0.0475209821031167
850,8.03,0.0048955547128409
851,6.33,0.105579939513742
853,5.75,0.50387247550314
865,5.57,0.43253569848035
866,5.18,0.54578496793254
869,7.41,0.148850800105275
871,8.57,0.0808319713398542
872,7.81,0.143045083490892
874,8.13,0.0749765248196858
875,8.53,0.0113600856659966
883,8.7,0.00786909176695258
887,9.53,0.000311397026473532
891,9.88,0.000457507010148922
893,9.62,0.000390782428119766
896,5.22,0.291864888999604
900,9.24,0.0399614858732184
901,7.98,0.0105700193751709
902,9.21,0.0320103275747357
903,8.82,0.0207214716757488
905,9.26,0.0773248161519453
920,7.37,0.0584467916574579
930,6.63,0.319250130308463
931,5.95,0.221344259957318
935,8.02,0.0172360489850775
936,9.21,0.00608527313169583
940,8.64,0.0909907188468992
941,7.24,0.373339436971719
942,9.11,0.0614436188753168
944,8.82,0.13368831066581
954,7.38,0.235546505063898
957,8.27,0.206896998640004
964,7.99,0.0302622018519063
971,9.12,0.000378406768929579
973,7.73,0.201814057525999
974,8.08,0.015444391458469
975,7.54,0.040541781822479
977,7.13,0.31473197406968
982,8.1,0.0934405592202654
984,8,0.0146902118015505
994,7.2,0.324777863775385
1002,8,0.000627584080208279
1006,7.73,0.235321485044503
1010,6.8,0.458255426563452
1012,5.55,0.555205353276235
1015,7.28,0.017477789360087
1020,7.78,0.0485033435885426
1024,7.4,0.495007729718874
1028,8.52,0.107325307955499
1038,5.47,0.38749381074397
1042,6.16,0.639464020179137
1045,8.51,0.0188785884236792
1058,6.16,0.461111493482041
1059,8.75,0.207822597363431
1060,7.14,0.33943067952293
1062,7.63,0.0798027581455451
1068,1.7,0.241149351426793
1073,6.23,0.349413879178353
1085,5.04,0.529285596586726
1091,5.87,0.126545188701342
1123,5.78,0.264937091805139
1133,6.86,0.613223333861089
1134,6.55,1
1135,3.77,0.560701406050375
1140,6.12,0.434418188373647
1142,6.24,0.433981077426944
1144,7.36,0.0064769843315375
1145,7.88,0.0159997443466739
1148,6.3,0.362237806050752
1149,8.29,0.145678790847418
1151,5.59,0.541785552145554
1155,8.41,0.125835454681198
1157,8.24,0.0100769173484589
1159,6.93,0.365867187796081
1160,9.24,0.0638047310487481
1163,7.48,0.396434485404438
1164,5.17,0.384002771404024
1165,4.33,0.296396894624414
1166,7.37,0.240018263932973
1167,7.87,0.0262757925823324
1168,7.64,0.192676514579029
1169,6.86,0.680149005074228
1172,5.86,0.197166097184399
1173,8.15,0.0114751982753359
1176,7.42,0.126269536094874
1178,5.71,0.225761242131705
1182,1.16,0.484746560153752
1185,6.93,0.0320276970725074
1187,5.9,0.266076546451861
