"sample_id","bap","probability"
1059,8.75,0.194106286459586
1060,7.14,0.313740509117534
1062,7.63,0.0698942359867986
1068,1.7,0.23618104689468
1073,6.23,0.328292167451355
1085,5.04,0.516527990783425
1091,5.87,0.114496940920782
1123,5.78,0.284885018336297
1133,6.86,0.592880325425436
1134,6.55,0.479799831941453
1135,3.77,0.521388397117885
1140,6.12,0.404915231096927
1142,6.24,0.404486575595747
1144,7.36,0.0059386021632377
1145,7.88,0.0141997103804637
1148,6.3,0.330786906724136
1149,8.29,0.13172862602711
1151,5.59,0.506061656872496
1155,8.41,0.117225711554633
1157,8.24,0.00904184398611473
1159,6.93,0.347360253736078
1160,9.24,0.0591519795890415
1163,7.48,0.426362225573952
1164,5.17,0.355769965506434
1165,4.33,0.284962556103449
1166,7.37,0.219353705947537
1167,7.87,0.0233470932553084
1168,7.64,0.16115803219544
1169,6.86,0.364297644667329
1172,5.86,0.180608919067554
1173,8.15,0.0100012926036773
1176,7.42,0.115358857531069
1178,5.71,0.205991450485226
1182,1.16,0.477920293843987
1185,6.93,0.0293052050802665
1187,5.9,0.243888452644385
1192,8.28,0.119653487640319
1195,6.84,0.0547931306677728
1201,4.59,0.568325158558557
1205,6.26,0.369869373144745
1208,6.06,0.341118739240759
1209,5.39,0.228334676607847
1211,7.77,0.0167336051951087
1212,7.65,0.025486119591119
1213,8.76,0.0833444483752584
1218,5.44,0.504412649565208
1223,5.76,0.55405365904408
1225,6.86,0.186078651788579
1226,8.12,0.192105822386923
1227,8.32,0.0161574165640475
1228,8.21,0.0563418023232999
1231,8.5,0.183843257948073
1234,5.94,0.196616543080676
1235,7.82,0.0265300232929042
1236,7.16,0.151160189075275
1248,7.01,0.0499686179610956
1249,8.46,0.286049519681121
1251,8.7,0.0788626448290788
1253,8.68,0.0745003205286137
1254,8.96,0.179034060592725
1261,7.7,0.277583772391289
1263,7,0.0114204662770345
1264,8.79,0.00295881657678831
1266,8.7,0.0705128665716342
1267,4.15,0.456939305582863
1270,5.18,0.447093528609098
1272,2.68,0.184113632141777
1273,1.93,0
1274,7.11,0.211874188874023
1277,4.27,0.181238798720601
1583,7.5,0.232470094746206
1591,1.52,0.273930052217931
1593,8.31,0.0285762820621999
1594,7.94,0.305082552040165
1596,9.15,0.0444915227586123
1597,8.62,0.0263957769789654
1598,8.77,0.223177002884533
1599,7.57,0.152173707239537
1629,8.49,0.0236145242345919
1631,7.56,0.00711576748252556
1633,8.4,0.0127748719484082
1636,3.86,0.32591579789147
1638,5.82,0.503406941450821
1639,8.81,0.00046276074667963
1641,8.22,0.00576450844479751
1643,5.13,0.36589585642822
1644,6.77,0.363947807454535
1645,6.31,0.16709011347507
1648,4.61,0.575338403448011
1649,6.21,0.167284620043006
1650,7.63,0.0442701996862698
1653,6.07,0.586367400580648
