"sample_id","bap","probability"
1724,6.06,6.21224485683165e-05
1727,8.31,0
1730,6.44,0.23094607532113
1737,8.06,0
1758,7.84,1.64572555050384e-08
1760,6.47,1.01391613502791e-06
1805,8.51,1.20161593235419e-08
1808,7.15,0
1809,7.83,0
1810,5.64,0.000803217846145164
1811,5.36,0.0461342222292936
1814,5.66,0.0106605695213475
1819,7.13,0
1826,7.2,0.00779649197434021
1833,6.53,0.33431882420884
1836,6.46,0.00522332967747474
1839,4.69,0.999545046573732
1842,5.33,0.754835293202388
1844,8.36,0
1845,8.45,5.42003758889566e-08
1854,7.16,0.00503990917917884
1860,7.63,0
1861,4.47,0.489097507042329
1862,6.56,2.64116782301386e-06
1863,7.08,0
1864,6.33,0
1872,6.96,0.0321263482808465
1888,7.2,9.91778058516792e-06
1890,5.4,0.689467309216754
1894,8.38,0
1895,5.43,0
1897,3.9,0.52716706206545
1900,7.63,4.52878068082882e-08
1901,5.91,0.000605332573105833
1903,5.99,0
1904,6.29,0.0204282742519004
1906,5.54,0.0164571157897337
1908,8.11,0
1910,5.33,0.000849880821601693
1918,5.4,1.76344203071981e-05
1923,7.64,5.78966755175254e-07
1924,7.13,0
1925,7.92,0
1926,7.59,0
1930,8.89,1.82864517082887e-05
1931,6.59,0
1932,5.9,1.06653289943348e-05
1935,5.73,0
1937,6.2,0.000203182357896066
1939,4.66,0.108682267518435
1943,7.13,0
1946,7.25,3.66195798971497e-06
1948,8.76,0
1952,7.84,0
1953,8.14,1.05589705293214e-06
1954,5.38,0.00710465143576293
1955,6.53,0.0307692307692308
1962,6.85,1.08627879807088e-05
1963,8.44,2.08974136589963e-08
1965,6.71,0
1968,7.45,2.5133318927506e-06
1980,8.62,0
2035,6.64,0.229473511236562
2064,4.06,0.692229063125531
2115,5.15,0.0594945124563183
2116,5.63,0.00561456517741753
2118,4.41,0.299239559869551
2120,5.35,0.0594945124563183
2121,4.75,0.0511380974126593
2129,6.6,0.0196268863258911
2134,6.83,0
2135,7.94,0.000130702488434963
2136,6.82,0
2137,7.92,0
2142,7.96,1.02679709617625e-06
2145,7.84,0
2148,8.97,0
2149,7.44,3.02740387597859e-06
2150,5.54,0.000144760912443433
2167,4.93,0.136262777241894
2171,8.41,1.21162604611827e-05
2175,9,0
2177,7.59,0
2182,8.39,0
2187,8.5,1.52402673675982e-09
2191,9.34,0
2194,7.79,6.98464653856286e-08
2198,8.79,0
2205,7.18,0.000100339002434074
2206,6.99,3.05957140529257e-08
2212,9.26,0
2214,7.03,3.65667502156666e-06
2225,6.59,0
2228,7.82,0
2229,7.34,1.3925427637187e-07
2232,6.28,2.21139845694374e-06
2238,4.22,0.651867740499413
2245,7.2,1.13157722057366e-05
2251,5.98,0.109540357530287
2254,6.25,2.00761656966487e-06
2257,6.81,0
2266,5.62,0.00330128650779134
2267,6.7,0.00180735212951284
2269,7.34,0
2273,5.43,0.000806032901146163
2278,5.3,0
2300,5.69,0.000422175870790357
2301,8.13,6.12438795085556e-07
2306,8.19,0
2309,7.47,0
2310,7.77,0
2334,6.05,0.000463839240339605
2346,5.87,0.000178760660977386
2347,5.7,0.00031042213583653
2356,8.72,6.22055732718685e-09
2358,8.27,6.58570390036436e-07
2363,6.33,0.140100483240714
2368,7.93,0.0097710763243818
2370,5.47,0.0029004338338757
2428,2.83,0.479820925219698
2429,6.35,0.99486505548575
2431,2.43,0.250013717801225
2433,6.97,0.000239932750807149
2443,4.78,0.819406972930914
2448,3.35,0.985670737579393
2453,4.95,0.709632602131392
2487,3.23,0.426308710837437
2488,7,0.000217215883990705
2489,8.92,0
2490,8.44,0
2491,3.28,0.546967978474745
2495,6.85,0
2498,8,1.26007446700104e-06
2503,7.06,0
2507,6.63,0.00759915648767947
2508,7,0
2509,7.76,6.88085029372517e-07
2514,4.35,0.132716722210167
2517,7.24,1.67927567462998e-06
2518,4.9,0.0310276776748377
2532,8.78,0
2535,8.78,0
2538,8.35,0
2539,8.52,0
2541,7.14,0.00358567674849872
2542,7.94,0
2545,7.02,0.00230863927690506
2554,7.6,0
2560,8.14,0.000202696072034477
2563,7.55,8.24419889732613e-06
2581,6.03,0.000729562220926224
2591,3.71,0.688259555514421
2594,8.15,0
2598,6.06,3.54315619097146e-05
2599,4.34,0.999775790771416
2607,7.89,0
2624,7.54,0
2625,6.82,0
2628,4.62,0.971415650947208
2632,9.01,0
2633,8.27,0
2641,8.15,0
2658,7.23,0
2663,8,0
2671,6.2,0
2687,1.94,0.85029559745144
2690,6.01,0
2693,5.41,0.0229094086319719
2698,4.62,0.0574950775787379
2703,4.15,0.966351255720168
2705,3.97,0.479956384328363
2708,3.27,0.89625375081307
2724,3.15,0.987228859185003
2735,4.79,0.0341909870604485
2747,4.65,0.0300249050875549
2754,6.77,0
2756,7.74,8.65549081967702e-06
2762,5.1,0.0657949267189315
2771,8.77,2.35656430056553e-06
2772,7.57,1.46619566567782e-07
2803,8.87,0
2805,8.72,0
2811,8.69,0
2815,6,0
2817,7.49,9.76460171483326e-05
2852,5.42,0.00123052008372174
2853,6.54,2.39115130071253e-05
2856,6.56,0.00287780688039539
2857,7.09,6.03293074750402e-07
2859,6.57,0.000671840119160871
2866,5.94,0.000142722858258962
2868,6.13,0.00182128713172826
2871,7.78,1.07062459047092e-07
2894,2.83,0.671374600723578
2901,4.01,0.479956384328363
2902,8.66,3.06635305123574e-09
2933,7.78,0
2948,8.6,1.33775199654496e-08
2950,6.83,0.000875266936310397
2952,7.54,0
2954,7.51,5.05119626311185e-06
2962,6,0.0607036873096538
3000,7.17,2.99359185552674e-06
3003,7.26,2.1211022753394e-07
3005,7.51,2.13048078943275e-06
3027,7.35,4.29444340969349e-07
3040,7.93,1.59707275851472e-06
3050,2.79,0.682012847965738
3051,2.38,0.999802742281888
3068,7.07,0
3077,6.04,0
3078,5.79,1.86839478273614e-06
3083,7.12,9.04332592477047e-06
3084,8.11,3.50593155866279e-08
3085,8.41,2.10405696633577e-08
3087,7.76,0
3093,6.87,4.32590451996424e-07
3095,7.92,2.1402592937695e-08
3096,7.58,1.50149555969516e-05
3101,7.86,4.75089487175615e-07
