OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
26,,52,52,FYSH_T1_0.1,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.469943163,,,,,,,,20940,6396500
27,,54,54,GALL_1.3,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.869426854,,,,,,,,29580,17790000
28,,56,56,GATE_0.1,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97358259,,,,,,,,47620,51726300
29,,58,58,GBUR_0.8,StreamStats Batch,1,,02040101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.358489433,,,,,,,,16320,8697600
30,,60,60,GCAS_1.3,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757167726,,,,,,,,13100,4550600
31,,62,62,GCHZ_12,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.7635674,,,,,,,,195940,615744800
32,,64,64,GCHZ_21.3,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.740934,,,,,,,,168920,522455700
33,,66,66,GCHZ_27.4,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059890281,,,,,,,,2960,155100
34,,68,68,GCHZ_29.4,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0761498,,,,,,,,98480,209965800
35,,70,70,GCHZ_41.2,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28499883,,,,,,,,51620,68071200
36,,72,72,GCHZ_6.7,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.5636022,,,,,,,,208180,677380600
37,,74,74,GEDD_1.4,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.403251325,,,,,,,,35980,21762200
38,,76,76,GEDY_0.4,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117088623,,,,,,,,17260,5482700
39,,78,78,GEEB_2.2,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57106493,,,,,,,,38180,29966000
40,,80,80,GENE_23,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.852709749,,,,,,,,17800,9977500
41,,82,83,GENS_10.5,StreamStats Batch,0,5,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.505838,,,,,,,,491640,2707583800
42,,83,83,GENS_10.5,StreamStats Batch,1,41,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.22173,,,,,,,,812660,6402398800
43,,85,86,GENS_12.3,StreamStats Batch,0,5,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.73114,,,,,,,,512040,2630475200
44,,86,86,GENS_12.3,StreamStats Batch,1,43,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.447031,,,,,,,,833060,6325290200
45,,88,89,GENS_2.6,StreamStats Batch,0,5,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.827645,,,,,,,,516920,2752442700
46,,89,89,GENS_2.6,StreamStats Batch,1,45,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.543536,,,,,,,,837940,6447257700
47,,91,92,GENS_4.7,StreamStats Batch,0,5,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.104692,,,,,,,,506500,2740211500
48,,92,92,GENS_4.7,StreamStats Batch,1,47,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.820583,,,,,,,,827520,6435026500
49,,94,94,GENS_T3_0.3,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518624351,,,,,,,,8620,1343100
50,,96,96,GENS_T38_0.4,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.038059596,,,,,,,,10760,2688300
51,,98,98,GENS_T45_1.3,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31930179,,,,,,,,44200,29314000
52,,100,100,GEYS_1.6,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0007448,,,,,,,,66000,77694000
53,,102,102,GHIL_0.8,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.58966862,,,,,,,,62580,53321800
54,,104,104,GIDN_4.9,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.655582638,,,,,,,,30760,17236200
55,,106,106,GIDN_5.2,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7489402,,,,,,,,26700,12298500
56,,108,108,GILB_0.4,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54314148,,,,,,,,19220,9175800
57,,110,110,GILE_1.4,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.789691735,,,,,,,,17660,9814300
58,,112,112,GILL_0.3,StreamStats Batch,1,,04120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15826771,,,,,,,,45520,31486700
59,,114,114,GILT_1.7,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53358454,,,,,,,,33980,27279200
60,,116,116,GIPS_0.3,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62029221,,,,,,,,22360,9375600
61,,118,118,GLED_0.5,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.70539747,,,,,,,,37620,45852300
62,,120,120,GLED_N_0.1,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.389606804,,,,,,,,33080,24316600
63,,122,122,GLEN_0.1,StreamStats Batch,1,,02030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37965269,,,,,,,,46200,37239500
64,,124,124,GLNC_0.4,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1086929,,,,,,,,50000,52076200
65,,126,126,GLNK_0.6,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57936973,,,,,,,,58620,58474600
66,,128,128,GLNK_T19_0.1,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206493772,,,,,,,,11320,3124500
67,,130,130,GLOW_7.2,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.82744521,,,,,,,,42720,40988900
68,,132,132,GNAR_13.7,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.68695666,,,,,,,,135000,144214500
69,,134,134,GNAR_22.2,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5567478,,,,,,,,187400,296671700
70,,136,136,GNAR_25.5,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.211023,,,,,,,,162560,262109800
71,,138,138,GNAR_28.6,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47272645,,,,,,,,148580,252428600
72,,140,140,GOFF_0.5,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38851187,,,,,,,,52160,63159800
73,,142,142,GOLD_0.8,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122367699,,,,,,,,3240,316900
74,,144,144,GOLT_1.8,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.310268864,,,,,,,,30540,21521400
75,,146,146,GOLT_2.9,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.679948059,,,,,,,,26300,17299300
76,,148,148,GOOD_0.2,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52718566,,,,,,,,42760,32442100
77,,150,150,GOON_1.2,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.359824386,,,,,,,,25940,19060000
78,,152,152,GOON_3.2,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.292564331,,,,,,,,10800,3347400
79,,154,154,GOOS_2.9,StreamStats Batch,1,,05010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12285599,,,,,,,,67620,75420500
80,,156,156,GOSC_1.2,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3867163,,,,,,,,36520,45027000
81,,158,158,GOSC_1.6,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.626310494,,,,,,,,27480,24929600
82,,160,160,GOTC_0.2,StreamStats Batch,1,,04120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15911172,,,,,,,,51660,47027300
83,,162,162,GRAN_6.8,StreamStats Batch,1,,04150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.26787351,,,,,,,,55520,49898700
84,,164,164,GRAP_0.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18025285,,,,,,,,44280,28953900
85,,166,166,GRAS_15.8,StreamStats Batch,1,,04150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1496781,,,,,,,,559700,1572357200
86,,168,168,GRAS_4.9,StreamStats Batch,1,,04150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0849832,,,,,,,,609820,1618804900
87,,170,170,GRAS_M_3.7,StreamStats Batch,1,,04150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09640276,,,,,,,,110960,155633800
88,,172,172,GRAS_S_3.3,StreamStats Batch,1,,04150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5325314,,,,,,,,245400,348403700
89,,174,174,GRAV_3.4,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.09614885,,,,,,,,46700,36505300
90,,176,176,GRBR_0.3,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76981937,,,,,,,,53460,43429400
91,,178,178,GRBR_1.4,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61152963,,,,,,,,48260,37840000
92,,180,180,GREA_0.7,StreamStats Batch,1,,02050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.87924314,,,,,,,,56540,67020400
93,,182,182,GREE_2.5,StreamStats Batch,1,,01100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07424369,,,,,,,,42060,31269100
94,,184,184,GRID_0.1,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0795945,,,,,,,,42920,41641900
95,,186,186,GRID_4.4,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.207285382,,,,,,,,26720,21254700
96,,188,188,GRIF_0.9,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66216635,,,,,,,,39960,35381400
97,,190,190,GRND_1.8,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.55061895,,,,,,,,86220,120553800
98,,192,192,GRND_N_0.3,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.17970951,,,,,,,,55120,36721700
99,,194,194,GROU_1.5,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.025259086,,,,,,,,32840,20783300
100,,196,196,GRSP_1.2,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.992114504,,,,,,,,44500,23287200
101,,198,198,GRUN_T1_2.7,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06541208,,,,,,,,2020,169400
102,,200,200,GTCH_0.6,StreamStats Batch,1,,04150302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.748258936,,,,,,,,25620,9707000
103,,202,203,GTCH_0.8,StreamStats Batch,0,52,04150302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.302751,,,,,,,,754100,2717416800
104,,203,203,GTCH_0.8,StreamStats Batch,1,103,04150302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.459541,,,,,,,,708900,4173248300
105,,205,206,GTCH_1,StreamStats Batch,0,52,04150302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.254368,,,,,,,,753940,2717291500
106,,206,206,GTCH_1,StreamStats Batch,1,105,04150302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.411158,,,,,,,,708740,4173123000
