OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
14,,28,28,ADKS11_1.7,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.067072481,,,,,,,,3580,173700
15,,30,30,ADKS11_2.1,StreamStats Batch,1,,02020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005762608,,,,,,,5.045688628,,,,,,,,24140,13067000
16,,32,32,ADKS11_3.1,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.067921989,,,,,,,,2660,175900
17,,34,34,ADKS11_3.2,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.126808307,,,,,,,,3260,328400
18,,36,36,ADKS11_NA,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.081629951,,,,,,,,2640,211400
19,,38,38,ADKS12_0.1,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.542705687,,,,,,,,13160,3995200
20,,40,40,ADKS12_0.3,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.315128682,,,,,,,,6120,816100
21,,42,42,ADKS12_0.7,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029831912,,,,,,,1.529963074,,,,,,,,13720,3962200
22,,44,44,ADKS12_1.1,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032725083,,,,,,,5.64370332,,,,,,,,24700,14615700
23,,46,46,ADKS12_1.2,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.421973562,,,,,,,,6680,1092800
24,,48,48,ADKS12_1.4,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.18745708,,,,,,,,8960,3075200
25,,50,50,ADKS12_1.9,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.038922891,,,,,,,,1620,100800
26,,52,52,ADKS12_2.7,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.139126166,,,,,,,,3900,360300
27,,54,54,ADKS12_2.8,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.551253163,,,,,,,,6940,1427600
28,,56,56,ADKS12_4.7,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007101673,,,,,,,1.098336017,,,,,,,,10040,2844400
29,,58,58,AFLY_0.9,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.974616722,,,,,,,2.977060549,,,,,,,,17120,7709800
30,,60,60,AGAW_3.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671566177,,,,,,,16.76070647,,,,,,,,43860,43405800
31,,62,62,ALDC_0.1,StreamStats Batch,1,,04140202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019641774,,,,,,,28.33860608,,,,,,,,63320,73389500
32,,64,64,ALDE_0.7,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009436368,,,,,,,0.151405411,,,,,,,,3720,392100
33,,66,66,ALEN_0.3,StreamStats Batch,1,,04140101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76718827,,,,,,,31.46714926,,,,,,,,61620,81491600
34,,68,68,ALEN_7.8,StreamStats Batch,1,,04140101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5353177,,,,,,,5.202075243,,,,,,,,26760,13472000
35,,70,70,ALGY_20.3,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614264815,,,,,,,1609.349205,,,,,,,,555120,4167789100
36,,72,72,ALGY_21.1,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603645106,,,,,,,1607.603969,,,,,,,,554460,4163269400
37,,74,74,ALGY_42,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.360960724,,,,,,,3.138235297,,,,,,,,17320,8127200
38,,76,76,ALGY_49.5,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345681543,,,,,,,610.3269135,,,,,,,,347960,1580585400
39,,78,78,ALPL_1.5,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.978150096,,,,,,,54.59881474,,,,,,,,87200,141396500
40,,80,80,ALPL_12.9,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510954977,,,,,,,11.65118894,,,,,,,,33620,30173500
41,,82,82,ALPL_16.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314907232,,,,,,,4.743070875,,,,,,,,22300,12283300
42,,84,84,ALPL_3,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.395408521,,,,,,,43.46756303,,,,,,,,85720,112569500
43,,86,86,ALPL_6.2,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554973776,,,,,,,26.46038353,,,,,,,,63720,68525400
44,,88,88,ALPL_9.9,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456181741,,,,,,,23.87957963,,,,,,,,51780,61841800
45,,90,90,ALTA_0.6,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027408502,,,,,,,0.235352202,,,,,,,,5280,609500
46,,92,92,AMPR_2.6,StreamStats Batch,1,,04150305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002681983,,,,,,,27.47052522,,,,,,,,55620,71141400
47,,94,94,ANGL_1.1,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294103374,,,,,,,86.73143731,,,,,,,,111300,224611500
48,,96,96,ANGL_12.9,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004505012,,,,,,,1.714267595,,,,,,,,11360,4439500
49,,98,98,ANNS_1.1,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.159004635,,,,,,,3.590752516,,,,,,,,25980,9299100
50,,100,100,ANTH_0.5,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.281512326,,,,,,,62.15920013,,,,,,,,92440,160975900
51,,102,102,ANTH_1,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.150905544,,,,,,,61.9776372,,,,,,,,91700,160505700
52,,104,104,APAL_0.2,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317764754,,,,,,,43.24151679,,,,,,,,74140,111984100
53,,106,106,APUS_T2_0.6,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090291959,,,,,,,2.098940053,,,,,,,,13340,5435700
54,,108,108,ARCH_1.9,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.305436573,,,,,,,,4620,791000
55,,110,110,ASHC_2.8,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143195792,,,,,,,4.609814034,,,,,,,,29340,11938200
56,,112,112,AWAT_1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008093787,,,,,,,2.91496927,,,,,,,,19140,7549000
57,,114,114,AYER_0.8,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051255162,,,,,,,1.76740043,,,,,,,,15480,4577100
58,,116,116,BABK_0.1,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417335735,,,,,,,8.531913103,,,,,,,,34580,22095400
59,,118,118,BACH_0.1,StreamStats Batch,1,,02020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052946462,,,,,,,6.789804829,,,,,,,,26840,17583800
60,,120,120,BADN_2,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533939023,,,,,,,17.90584263,,,,,,,,56540,46371400
61,,122,122,BAIL_1,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569581806,,,,,,,2.580803897,,,,,,,,17200,6683600
62,,124,124,BAKB_1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022386977,,,,,,,8.781166337,,,,,,,,30320,22740900
63,,126,126,BALD_0.6,StreamStats Batch,1,,01100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713798978,,,,,,,0.045332811,,,,,,,,2640,117400
64,,128,128,BALE_0.2,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429614769,,,,,,,8.776648502,,,,,,,,34880,22729200
65,,130,130,BALL_0.4,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375058976,,,,,,,4.173978054,,,,,,,,22040,10809500
66,,132,132,BALS_2.5,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012357205,,,,,,,10.67124338,,,,,,,,39580,27635700
67,,134,134,BALU_0.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561454263,,,,,,,526.880406,,,,,,,,402160,1364481000
68,,136,136,BARA_0.3,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612507786,,,,,,,9.67033043,,,,,,,,69260,25043600
69,,138,138,BARA_11.5,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027395761,,,,,,,2.821793739,,,,,,,,25040,7307700
70,,140,140,BARE_3.7,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000112143,,,,,,,15.15050355,,,,,,,,50840,39235800
71,,142,142,BARN_0.7,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980118943,,,,,,,4.278776393,,,,,,,,21540,11080900
72,,144,144,BASC_0.4,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975961132,,,,,,,42.9175069,,,,,,,,83740,111145000
73,,146,146,BASC_12.4,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255854293,,,,,,,0.044521918,,,,,,,,1960,115300
74,,148,148,BASC_14.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571792757,,,,,,,11.28443336,,,,,,,,37400,29223700
75,,150,150,BASC_16.5,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423708334,,,,,,,3.323543782,,,,,,,,18940,8607100
76,,152,152,BASC_4.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652461753,,,,,,,26.736821,,,,,,,,62980,69241300
77,,154,154,BASC_7.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730117517,,,,,,,19.08075017,,,,,,,,63500,49414100
78,,156,156,BASC_T17_0.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395948435,,,,,,,4.256380285,,,,,,,,31340,11022900
79,,158,158,BATT_0.5,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02347805,,,,,,,441.7107111,,,,,,,,297900,1143914000
80,,160,160,BATT_13.1,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896581017,,,,,,,391.629616,,,,,,,,253400,1014217200
81,,162,162,BATT_18,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.042428863,,,,,,,248.8525754,,,,,,,,189360,644462400
82,,164,164,BATT_23.6,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.038571634,,,,,,,240.5170916,,,,,,,,185300,622875700
83,,166,166,BATT_28.6,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.145411023,,,,,,,204.1278185,,,,,,,,158460,528637100
84,,168,168,BATT_34.2,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00105042,,,,,,,0.036760508,,,,,,,,3320,95200
85,,170,170,BATT_45.6,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28400401,,,,,,,59.4294235,,,,,,,,96880,153906500
86,,172,172,BATT_46.1,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.288473123,,,,,,,59.26639528,,,,,,,,95600,153484300
87,,174,174,BATT_46.8,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.28209459,,,,,,,0.045718951,,,,,,,,1920,118400
88,,176,176,BATT_6.5,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935410636,,,,,,,424.53224,,,,,,,,291040,1099426300
89,,178,178,BATT_9.6,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896215594,,,,,,,402.5979554,,,,,,,,255800,1042622300
90,,180,180,BATV_0.1,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449881994,,,,,,,73.06822839,,,,,,,,89860,189227400
91,,182,182,BATV_10.1,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.570828579,,,,,,,40.60954937,,,,,,,,61600,105168000
92,,184,184,BATV_14,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377585754,,,,,,,6.761076029,,,,,,,,24220,17509400
93,,186,186,BAXT_3.6,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024336592,,,,,,,4.704456897,,,,,,,,18340,12183300
94,,188,188,BDHW_0.1,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026970762,,,,,,,9.162865519,,,,,,,,27440,23729400
95,,190,190,BEAB_0.3,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22267761,,,,,,,18.63576268,,,,,,,,49620,48261700
96,,192,192,BEAD_0.1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,4.71565495,,,,,,,,32800,12212300
97,,194,194,BEAM_0.1,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675237716,,,,,,,11.54523218,,,,,,,,45800,29899100
98,,196,196,BEAR_1.5,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548540044,,,,,,,19.64347168,,,,,,,,51840,50871400
99,,198,198,BEAV_0.1,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32672634,,,,,,,299.0136786,,,,,,,,203940,774366400
100,,200,200,BEAV_10,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309888309,,,,,,,242.0284428,,,,,,,,167400,626789700
101,,202,202,BEAV_13.8,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302246047,,,,,,,233.4360216,,,,,,,,162400,604537600
102,,204,204,BEAV_18.5,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027701874,,,,,,,84.8864614,,,,,,,,114360,219833500
103,,206,206,BEAV_22.2,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023322389,,,,,,,71.98815678,,,,,,,,95820,186430300
104,,208,208,BEAV_26.7,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022057255,,,,,,,57.0196023,,,,,,,,77220,147665700
105,,210,210,BEAW_2.3,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005622638,,,,,,,0.418923058,,,,,,,,6240,1084900
106,,212,212,BECH_0.2,StreamStats Batch,1,,02020002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277735482,,,,,,,9.687436423,,,,,,,,41040,25087900
107,,214,214,BEDF_0.6,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61587293,,,,,,,1.356470466,,,,,,,,12360,3512900
108,,216,216,BEDF_1.3,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83287375,,,,,,,0.714165541,,,,,,,,8400,1849500
109,,218,218,BEEC_1.4,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558956869,,,,,,,0.928395896,,,,,,,,9960,2404300
110,,220,220,BEEV_0.8,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068297197,,,,,,,325.9538408,,,,,,,,320480,844134300
111,,222,222,BEEV_4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057340325,,,,,,,319.7837904,,,,,,,,309900,828155500
112,,224,224,BEEV_4.9,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044553496,,,,,,,318.751407,,,,,,,,307040,825481900
113,,226,226,BEEV_8.4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009806689,,,,,,,290.734301,,,,,,,,295380,752925000
114,,228,228,BEHA_1,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61393763,,,,,,,9.196343839,,,,,,,,28820,23816100
115,,230,230,BELD_0.5,StreamStats Batch,1,,02050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.421416118,,,,,,,11.40599017,,,,,,,,33700,29538500
116,,232,232,BELL_0.1,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015246553,,,,,,,2.88720582,,,,,,,,22460,7477100
117,,234,234,BELL_1.3,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.717672592,,,,,,,2.330701155,,,,,,,,17460,6035900
118,,236,236,BELS_2.7,StreamStats Batch,1,,04120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323426173,,,,,,,5.907436796,,,,,,,,25280,15298700
119,,238,238,BEMS_0.3,StreamStats Batch,1,,05010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405899442,,,,,,,12.46760429,,,,,,,,40980,32287800
120,,240,240,BENN_0.5,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238071896,,,,,,,95.47553423,,,,,,,,122780,247256400
121,,242,242,BENN_11,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355239483,,,,,,,21.91154096,,,,,,,,55420,56745100
122,,244,244,BENN_4.6,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282075723,,,,,,,64.41136045,,,,,,,,96340,166808400
123,,246,246,BERD_0.9,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008265103,,,,,,,45.83629895,,,,,,,,75300,118703900
124,,248,248,BERD_2.5,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917559945,,,,,,,36.60269262,,,,,,,,64400,94791300
125,,250,250,BERG_1.3,StreamStats Batch,1,,04120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.866577281,,,,,,,16.44461244,,,,,,,,54540,42587200
126,,252,252,BETT_0.1,StreamStats Batch,1,,02040101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519076739,,,,,,,48.67751552,,,,,,,,70060,126061900
127,,254,254,BETY_0.2,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064148495,,,,,,,8.450128696,,,,,,,,29520,21883600
128,,256,256,BEVB_0.3,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.411603388,,,,,,,5.251964504,,,,,,,,25060,13601200
129,,258,258,BEVC_1.1,StreamStats Batch,1,,04120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.539071286,,,,,,,7.039135291,,,,,,,,29100,18229500
130,,260,260,BEVE_0.1,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082196437,,,,,,,24.8789094,,,,,,,,51940,64429800
131,,262,262,BEVK_2.5,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04888502,,,,,,,0.576622548,,,,,,,,8280,1493300
132,,264,264,BEVR_1.5,StreamStats Batch,1,,02050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15326749,,,,,,,32.25089719,,,,,,,,79620,83521300
133,,266,266,BEVR_7.8,StreamStats Batch,1,,02050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129026566,,,,,,,17.72435693,,,,,,,,50840,45901400
134,,268,268,BEVS_0.3,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482192832,,,,,,,5.836387075,,,,,,,,32580,15114700
135,,270,270,BGBK_1,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107217075,,,,,,,3.567622742,,,,,,,,18440,9239200
136,,272,272,BGCK_0.6,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573254608,,,,,,,18.3248043,,,,,,,,39540,47456400
