OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
28,,56,56,SKAN_13.5,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.87438622,,,,,,,,107540,188725400
29,,58,58,SKAN_2.2,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.16977771,,,,,,,,152580,241285100
30,,60,60,SKAT_T14_0.2,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.341024875,,,,,,,,11620,3472900
31,,62,62,SKIL_4.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.62528455,,,,,,,,58580,87080600
32,,64,64,SKIN_11.6,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.268389232,,,,,,,,26880,11054000
33,,66,66,SKIN_2.6,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01831136,,,,,,,,61080,49252400
34,,68,68,SKIN_T4_1.1,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.141208573,,,,,,,,26540,8134900
35,,70,70,SKIN_T4_2.6,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.011865531,,,,,,,,20620,5210200
36,,72,72,SKIN_T5_0.2,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.329490334,,,,,,,,23980,8622500
37,,74,74,SLAE_0.3,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69344367,,,,,,,,43500,35462400
38,,76,76,SLAT_0.7,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.952204185,,,,,,,,31900,12824900
39,,78,78,SLEB_0.3,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.885964676,,,,,,,,36700,23012300
40,,80,80,SLEB_0.9,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18596772,,,,,,,,41380,28968700
41,,82,82,SLIP_2.4,StreamStats Batch,1,,04120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.916819993,,,,,,,,25560,15323000
42,,84,84,SLTR_0.1,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.875130683,,,,,,,,24320,12625300
43,,86,86,SLTR_1.5,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.870422526,,,,,,,,17240,4843900
44,,88,88,SLVR_0.3,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.312378846,,,,,,,,37100,24116600
45,,90,90,SMIB_0.5,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837151063,,,,,,,,10080,2168000
46,,92,92,SMIL_0.2,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.146741411,,,,,,,,25440,13328700
47,,94,94,SMIL_T3_0.9,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301691017,,,,,,,,5840,781300
48,,96,96,SMIR_0.2,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28404448,,,,,,,,37540,36991900
49,,98,98,SMIT_0.2,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.819046651,,,,,,,,28440,22839000
50,,100,100,SMOK_2.4,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04755868,,,,,,,,69940,38969200
51,,102,102,SMOK_8.6,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5646164,,,,,,,,45920,29949300
52,,104,104,SMOK_S_0.6,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46049657,,,,,,,,54560,40038600
53,,106,106,SMOK_S_9,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.373678514,,,,,,,,18500,6147200
54,,108,108,SMON_12.3,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33466745,,,,,,,,56020,73379300
55,,110,110,SMON_19.4,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06680498,,,,,,,,31320,28660100
56,,112,112,SMON_2,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.49343179,,,,,,,,111240,229174600
57,,114,114,SMON_22.1,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.045200434,,,,,,,,20640,10476000
58,,116,116,SMON_5.4,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.63748666,,,,,,,,83040,159624800
59,,118,118,SMON_8.1,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.30537332,,,,,,,,77180,143226300
60,,120,120,SMON_8.8,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50635079,,,,,,,,71180,130798100
61,,122,122,SMOW_1.4,StreamStats Batch,1,,02010004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.729285685,,,,,,,,23520,12247600
62,,124,124,SMPL_0.3,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.319541715,,,,,,,,16080,6007000
63,,126,126,SNAE_1.4,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.066821514,,,,,,,,38980,18301200
64,,128,128,SNAK_0.4,StreamStats Batch,1,,02050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.94830441,,,,,,,,95460,194096300
65,,130,130,SNDY_1.1,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34216979,,,,,,,,147020,223603400
66,,132,132,SNDY_3.4,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.20263266,,,,,,,,138700,220652300
67,,134,134,SNDY_5.8,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.166672,,,,,,,,128060,215379700
68,,136,136,SNDY_E_0.2,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11815337,,,,,,,,75500,88357000
69,,138,138,SNDY_E_6.9,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056801163,,,,,,,,2260,147100
70,,140,140,SNDY_E_9,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77093088,,,,,,,,49440,30483600
71,,142,142,SNGS_0.7,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.389752968,,,,,,,,22220,11368300
72,,144,144,SNOK_0.3,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.703011644,,,,,,,,36340,22538500
73,,146,146,SNOK_11.5,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.21326505,,,,,,,,46060,36808600
74,,148,148,SNOK_15.2,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.155095818,,,,,,,,25800,10760600
75,,150,150,SNOK_6.7,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.51962291,,,,,,,,73080,89396700
76,,152,152,SNOK_9.9,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69470419,,,,,,,,64380,74311700
77,,154,154,SNOK_N_2.4,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.30008032,,,,,,,,46260,42212900
78,,156,156,SOMM_3.2,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052321941,,,,,,,,2240,135500
79,,158,158,SOUB_0.2,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6431297,,,,,,,,61100,71588400
80,,160,160,SOUB_1.2,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0845785,,,,,,,,59560,70141900
81,,162,162,SOYB_0.1,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.882285309,,,,,,,,46800,17823300
82,,164,164,SPAR_1.5,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151173728,,,,,,,,4440,391500
83,,166,166,SPAR_3.6,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.263780381,,,,,,,,21440,13631800
84,,168,168,SPAR_5.8,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426888577,,,,,,,,14460,6285000
85,,170,170,SPAR_7.1,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53966897,,,,,,,,6520,1397600
86,,172,172,SPEC_0.2,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108543895,,,,,,,,4720,281100
87,,174,174,SPEN_0.1,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.320170578,,,,,,,,28340,11188100
88,,176,176,SPEN_1.5,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.423206461,,,,,,,,22120,8865200
89,,178,178,SPIG_0.7,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.016212375,,,,,,,,34520,15580400
90,,180,180,SPIT_0.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.11962634,,,,,,,,135720,181591300
91,,182,182,SPIT_1.5,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.821650323,,,,,,,,25980,12486800
92,,184,184,SPIT_2.3,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.961562556,,,,,,,,19220,10259400
93,,186,186,SPOO_0.3,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30569588,,,,,,,,36060,31868500
94,,188,188,SPRC_0.8,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.84375974,,,,,,,,87480,131671900
95,,190,190,SPRG_0.3,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070045758,,,,,,,,2720,181400
96,,192,192,SPRG_3.7,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.52686022,,,,,,,,52520,42800200
97,,194,194,SPRG_5.2,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055256604,,,,,,,,3220,143100
98,,196,196,SPRI_1.3,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36256603,,,,,,,,62240,55323400
99,,198,198,SPRI_1.8,StreamStats Batch,1,,04130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.316527077,,,,,,,,30700,13768400
100,,200,200,SPRK_0.6,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92615093,,,,,,,,114420,126705800
