OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
13,,26,26,POEN_1.6,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,78.9,1.95,520,41.2,,,1.463536313,,,,,,,,164.5841415,197.816956,,,,,,,,,6.747174997,,,,,,,0,39580,17473400
14,,28,28,POEN_2,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,76,1.92,500,40.3,,,0.786132939,,,,,,,,223.1733921,884.0138693,,,,,,,,,6.431389877,,,,,,,0,38920,16655600
15,,30,30,PONB_0.9,StreamStats Batch,1,,04120103,,,,,,,,,,,,,,,,,,57.4,1.61,216,35.7,,,,,,,,,,,,,,,,,,,,,5.962847856,,,,,,,0,30020,15442200
16,,32,32,POND_0.7,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.420834473,,,,,,,,28800,19218000
17,,34,34,POOL_3.1,StreamStats Batch,1,,04140202,24.93320134,,,,,,,,,,,,,,,,,46.2,2.03,129,22.8,,,,,,,,,,,,,,,,,,,,,5.09384026,,,,,,,0,23680,13191700
18,,36,36,POSC_1.3,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,181,2.46,933,74,,,,,,,,,,,,,,,,,,,,,33.88395959,,,,,,,0,71080,87750500
19,,38,38,POSC_8.8,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,117,2.09,532,55.9,,,,,,,,,,,,,,,,,,,,,17.41038667,,,,,,,0,42360,45088300
20,,40,40,POSC_T5_0.9,StreamStats Batch,1,,02050105,,,,,,,,,,,,,,,,,,38.9,1.39,132,27.9,,,,,,,,,,,,,,,,,,,,,3.305665509,,,,,,,0,15920,8560800
21,,42,42,POST_0.8,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,395,4.33,1850,90.9,,,0.883349093,,,,,,,,97.7562718,630.3105036,,,,,,,,,95.62497033,,,,,,,0,127720,247643400
22,,44,44,POST_12.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,247,3.56,984,69.2,,,1.439670641,,,,,,,,162.3704988,375.9934926,,,,,,,,,37.61669571,,,,,,,0,72660,97417300
23,,46,46,POST_14.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,241,3.52,953,68.3,,,0.587650315,,,,,,,,292.5155516,771.2437833,,,,,,,,,35.87605477,,,,,,,0,69920,92909500
24,,48,48,POST_18.4,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,179,3.11,636,57.4,,,1.294691759,,,,,,,,360.2682292,300.3466694,,,,,,,,,19.83530593,,,,,,,0,46080,51368200
25,,50,50,POTC_1.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,335,3.5,2220,96.9,,,0.853603868,,,,,,,,548.7077327,545.241904,,,,,,,,,43.43246292,,,,,,,0,84060,112478600
26,,52,52,POTS_0.7,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,51.3,1.57,137,33.2,,,0.489916776,,,,,,,,406.3392639,572.5334817,,,,,,,,,3.320918031,,,,,,,0,20400,8600300
27,,54,54,POWA_2,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,151,2.62,514,58.3,,,4.604900985,,,,,,,,52.04773355,164.1878559,,,,,,,,,15.70743297,,,,,,,0,44420,40678100
28,,56,56,POWR_1.5,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,66.4,2.06,167,32.3,,,0.698436424,,,,,,,,283.3218163,764.1048514,,,,,,,,,2.769355956,,,,,,,0,23060,7171900
29,,58,58,PRCH_3,StreamStats Batch,1,,04150102,,,,,,,,,,,,,,,,,,497,4.62,2210,109,,,0.535547192,,,,,,,,158.673157,528.2754634,,,,,,,,,87.5946142,,,,,,,0,133220,226846900
30,,60,60,PRIN_0.5,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,97.7,2.13,302,46.5,,,1.089553504,,,,,,,,66.7056978,1024.407739,,,,,,,,,8.403946377,,,,,,,0,42460,21764000
31,,62,62,PRIN_2.7,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,82.9,1.98,247,42.6,,,0.343537275,,,,,,,,180.1751765,715.2825014,,,,,,,,,6.633688512,,,,,,,0,33260,17179500
32,,64,64,PROP_0.1,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,99.1,1.97,432,50.4,,,,,,,,,,,,,,,,,,,,,13.63154546,,,,,,,0,43540,35302100
33,,66,66,PTNM_3.1,StreamStats Batch,1,,02020003,,,,,,,,,,,,,,,,,,70.5,1.83,203,39.2,,,0.901991137,,,,,,,,264.00839,420.4361851,,,,,,,,,5.253045695,,,,,,,0,30220,13604000
34,,68,68,PTNY_17.8,StreamStats Batch,1,,02010001,,,,,,,,,,,,,,,,,,408,4.21,1740,98,,,0.414465366,,,,,,,,659.3526212,83.59329595,,,,,,,,,66.01048116,,,,,,,0,114040,170949700
35,,70,70,PTPR_0.4,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,38.2,1.38,128,27.6,,,,,,,,,,,,,,,,,,,,,3.220096932,,,,,,,0,17060,8339200
36,,72,72,PTRK_0.6,StreamStats Batch,1,,04140202,,,,,,,,,,,,,,,,,,186,2.9,663,64.9,,,0.379755207,,,,,,,,1006.043087,402.1446901,,,,,,,,,21.16613672,,,,,,,0,63600,54814700
37,,74,74,PUMP_0.3,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,73.9,1.76,298,41.9,,,,,,,,,,,,,,,,,,,,,8.734057283,,,,,,,0,33640,22618900
38,,76,76,PUNC_3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,107,2.51,319,42.6,,,0.418288375,,,,,,,,632.3325634,730.1256265,,,,,,,,,7.149764341,,,,,,,0,32060,18516000
39,,78,78,PURD_0.1,StreamStats Batch,1,,02050104,,,,,,,,,,,,,,,,,,139,2.23,663,62.4,,,,,,,,,,,,,,,,,,,,,22.6442026,,,,,,,0,52400,58642500
40,,80,80,PUTA_1,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,21.7,1.05,47.9,21.2,,,0.654238011,,,,,,,,377.4186799,506.5399503,,,,,,,,,0.955271225,,,,,,,0,9540,2473900
41,,82,82,PUTB_0.1,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,118,2.09,537,56.2,,,,,,,,,,,,,,,,,,,,,17.59801199,,,,,,,0,45700,45574200
42,,84,84,PUTM_13.2,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,136,2.5,455,55.3,,,7.615954272,,,,,,,,10.08006068,109.2782837,,,,,,,,,13.59640674,,,,,,,0,38520,35211100
43,,86,86,PUTM_3.1,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,347,3.89,1420,89.9,,,0.410383664,,,,,,,,493.3417908,855.4524108,,,,,,,,,52.0971695,,,,,,,0,116080,134917900
44,,88,88,PUTN_1.1,StreamStats Batch,1,,04140201,79.43955956,,,,,,,,,,,,,,,,,132,2.8,439,47.4,,,,,,,,,,,,,,,,,,,,,25.25311747,,,,,,,0,63000,65398900
45,,90,90,PUTN_T36_9.7,StreamStats Batch,1,,04140201,1.404593744,,,,,,,,,,,,,,,,,13.6,1.4,31,9.69,,,,,,,,,,,,,,,,,,,,,0.794945984,,,,,,,0,10420,2058700
46,,92,92,QBRC_0.7,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,88.2,2.31,246,38.1,,,1.291158828,,,,,,,,70.58177932,657.524968,,,,,,,,,4.871539583,,,,,,,0,20640,12616000
47,,94,94,QKER_0.9,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,210,3.32,791,63,,,0.786757479,,,,,,,,82.05937791,468.6176609,,,,,,,,,27.28405831,,,,,,,0,59760,70658500
48,,96,96,QKER_3.5,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,137,2.78,445,49.2,,,0.814994931,,,,,,,,112.3766084,356.3560675,,,,,,,,,11.70455346,,,,,,,0,38860,30311700
49,,98,98,QKER_4.7,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,91.9,2.35,259,39,,,1.542627808,,,,,,,,104.779356,133.5753346,,,,,,,,,5.276484381,,,,,,,0,34340,13664700
50,,100,100,QRUN_0.3,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,138,2.22,658,62.2,,,,,,,,,,,,,,,,,,,,,22.38147309,,,,,,,0,45780,57962100
51,,102,102,QUAC_1.6,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,220,3.39,844,64.8,,,1.415514892,,,,,,,,185.0338498,531.9568732,,,,,,,,,30.01738742,,,,,,,0,77280,77737100
52,,104,104,QUAC_4.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,184,3.15,662,58.4,,,1.936943358,,,,,,,,278.4377776,469.3120048,,,,,,,,,20.99469065,,,,,,,0,61420,54370700
53,,106,106,QUAK_0.2,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,105,2.49,310,42.1,,,20.51722845,,,,,,,,3.129723002,36.55577516,,,,,,,,,6.862167426,,,,,,,0,26120,17771200
54,,108,108,QUAS_0.3,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,287,3.79,1210,75.6,,,19.17006772,,,,,,,,2.72726606,39.01174326,,,,,,,,,50.942264,,,,,,,0,87700,131927000
55,,110,110,QUAS_1.2,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,31.5,1.51,61.2,21,,,1.222804666,,,,,,,,662.0731144,392.9352781,,,,,,,,,0.632805887,,,,,,,0,7460,1638800
56,,112,112,QUAS_13.2,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,95.1,2.39,272,39.8,,,2.203887298,,,,,,,,281.7967608,119.451757,,,,,,,,,5.649765715,,,,,,,0,26760,14631400
57,,114,114,QUAS_3.9,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,232,3.46,904,66.7,,,0.496572407,,,,,,,,621.8881811,704.5383967,,,,,,,,,33.2464428,,,,,,,0,79360,86099500
58,,116,116,QUCK_0.6,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,64.4,2.03,160,31.7,,,0.767856742,,,,,,,,129.9787401,751.9350689,,,,,,,,,2.599261379,,,,,,,0,19400,6731400
59,,118,118,QUCK_1.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,57,1.93,136,29.6,,,0.743000683,,,,,,,,476.9671692,105.9640282,,,,,,,,,2.035111146,,,,,,,0,17420,5270400
60,,120,120,QUCK_2.9,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,43.4,1.72,94.3,25.3,,,1.105621619,,,,,,,,135.317383,444.147101,,,,,,,,,1.192515512,,,,,,,0,11800,3088300
61,,122,122,QUCK_3.2,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,26.9,1.41,49.5,19.1,,,33.41397931,,,,,,,,6.018162643,17.4340945,,,,,,,,,0.458077632,,,,,,,0,9480,1186300
62,,124,124,QUCK_3.6,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,25.4,1.38,45.7,18.5,,,228.4372435,,,,,,,,1.353734389,13.58843897,,,,,,,,,0.409424019,,,,,,,0,7740,1060300
63,,126,126,RAGA_1.4,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,834,4.31,6500,194,,,,,,,,,,,,,,,,,,,,,339.7517353,,,,,,,0,234160,879867200
64,,128,128,RAGA_16.7,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,509,3.59,3460,142,,,,,,,,,,,,,,,,,,,,,160.9930693,,,,,,,0,202720,416929500
65,,130,130,RAGA_18.6,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,507,3.59,3440,142,,,,,,,,,,,,,,,,,,,,,159.5446204,,,,,,,0,197080,413178400
66,,132,132,RAGA_19.7,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,500,3.57,3390,141,,,,,,,,,,,,,,,,,,,,,157.1700537,,,,,,,0,193640,407028900
67,,134,134,RAGA_21.2,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,400,3.29,2550,122,,,,,,,,,,,,,,,,,,,,,111.9654795,,,,,,,0,136560,289961000
68,,136,136,RAGA_31.1,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,252,2.77,1420,91.1,,,,,,,,,,,,,,,,,,,,,55.70672702,,,,,,,0,83780,144265700
69,,138,138,RAGA_9.3,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,566,3.74,3960,152,,,,,,,,,,,,,,,,,,,,,188.5448384,,,,,,,0,215460,488281300
70,,140,140,RAGA_T16_1.8,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,6.4,1.12,12.8,5.72,,,,,,,,,,,,,,,,,,,,,0.248712638,,,,,,,0,5660,644100
71,,142,142,RAGA_T40_0.2,StreamStats Batch,1,,04130002,,,,,,,,,,,,,,,,,,51.5,1.55,188,33.4,,,,,,,,,,,,,,,,,,,,,5.069629295,,,,,,,0,23120,13129000
72,,144,144,RAGG_3.3,StreamStats Batch,1,,04150307,,,,,,,,,,,,,,,,,,151,2.63,517,58.4,,,0.731821734,,,,,,,,332.2442711,123.4705089,,,,,,,,,15.78157181,,,,,,,0,53340,40870100
73,,146,146,RAMA_1.1,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,385,4.28,1790,89.6,,,0.574780669,,,,,,,,68.06388991,435.7663732,,,,,,,,,90.9729126,,,,,,,0,119860,235595800
74,,148,148,RAMA_13.3,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,167,3.02,583,55.3,,,6.040931541,,,,,,,,117.7975811,101.346793,,,,,,,,,17.39961337,,,,,,,0,52900,45060400
75,,150,150,RAMA_16.1,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,138,2.79,448,49.3,,,1.042674008,,,,,,,,42.23466884,36.04817575,,,,,,,,,11.83232711,,,,,,,0,43100,30642600
76,,152,152,RAMA_16.5,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,135,2.76,435,48.7,,,0.231243394,,,,,,,,0.236391673,24.82286863,,,,,,,,,11.29354626,,,,,,,0,41640,29247300
77,,154,154,RAMA_16.8,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,129,2.71,408,47.4,,,0.55054915,,,,,,,,67.03815926,662.1686498,,,,,,,,,10.33877702,,,,,,,0,42360,26774700
78,,156,156,RAMA_7.3,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,303,3.87,1300,77.9,,,3.565425446,,,,,,,,51.83096936,91.29209795,,,,,,,,,56.43714904,,,,,,,0,91860,146157300
79,,158,158,RAMA_9.2,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,292,3.81,1230,76.3,,,1.824024936,,,,,,,,111.5679809,49.84273334,,,,,,,,,52.54416492,,,,,,,0,88300,136075500
80,,160,160,RAMA_9.9,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,251,3.58,1010,70,,,0.865407358,,,,,,,,12.94014338,17.7946977,,,,,,,,,39.02081582,,,,,,,0,68220,101053600
81,,162,162,RAMA_T25_0.4,StreamStats Batch,1,,02030101,,,,,,,,,,,,,,,,,,61.2,1.99,150,30.8,,,4.133474715,,,,,,,,162.4325261,197.7251839,,,,,,,,,2.3537537,,,,,,,0,15360,6095600
82,,164,164,RANS_1.4,StreamStats Batch,1,,04120104,14.51328113,,,,,,,,,,,,,,,,,94,2.52,294,37.3,,,,,,,,,,,,,,,,,,,,,14.99697437,,,,,,,0,69820,38838200
83,,166,166,RANS_3.1,StreamStats Batch,1,,04120104,12.14504744,,,,,,,,,,,,,,,,,88.5,2.47,275,35.8,,,,,,,,,,,,,,,,,,,,,13.70533677,,,,,,,0,61680,35493200
84,,168,168,RANS_T1_0.2,StreamStats Batch,1,,04120104,6.350313195,,,,,,,,,,,,,,,,,58.6,2.18,170,26.9,,,,,,,,,,,,,,,,,,,,,7.311325229,,,,,,,0,35020,18934400
85,,170,170,RAQU_12.8,StreamStats Batch,1,,04150305,,,,,,,,,,,,,,,,,,3060,10.9,20400,280,,,0.66861543,,,,,,,,712.7435406,525.8132453,,,,,,,,,1203.076744,,,,,,,0,835800,3115650800
86,,172,172,RAQU_3.2,StreamStats Batch,1,,04150305,,,,,,,,,,,,,,,,,,3160,11.1,21300,285,,,0.324895231,,,,,,,,511.2813943,453.1096259,,,,,,,,,1255.092206,,,,,,,0,872100,3250357100
87,,174,174,RAQU_44.2,StreamStats Batch,1,,04150305,,,,,,,,,,,,,,,,,,4.06,0.47,6.17,8.84,,,0.876769231,,,,,,,,177.0482907,426.2275782,,,,,,,,,0.085761647,,,,,,,0,2680,222100
88,,176,176,RATG_0.7,StreamStats Batch,1,,04140201,53.28330193,,,,,,,,,,,,,,,,,67,2.27,198,29.5,,,,,,,,,,,,,,,,,,,,,8.954079735,,,,,,,0,30560,23188700
89,,178,178,RAWS_5,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,44.5,1.46,156,30.4,,,,,,,,,,,,,,,,,,,,,4.059873746,,,,,,,0,20220,10514000
90,,180,180,RAYB_3.9,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,111,2.27,353,49.7,,,1.950437543,,,,,,,,83.79149014,206.9636402,,,,,,,,,10.05870983,,,,,,,0,28000,26049400
91,,182,182,RAYB_T4_0.2,StreamStats Batch,1,,02010006,,,,,,,,,,,,,,,,,,21,1.03,46.2,20.9,,,190.2627618,,,,,,,,5.863616183,15.79928489,,,,,,,,,0.916966158,,,,,,,0,10260,2374700
92,,184,184,RAYS_0.9,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,108,2.24,341,48.9,,,1.29399145,,,,,,,,713.3644949,202.9878699,,,,,,,,,9.694271097,,,,,,,0,75580,25105600
93,,186,186,RAYS_9.1,StreamStats Batch,1,,04140102,,,,,,,,,,,,,,,,,,71.7,1.84,207,39.5,,,2.362694828,,,,,,,,409.5392566,397.4094047,,,,,,,,,5.378927267,,,,,,,0,34520,13930000
94,,188,188,RCKY_0.3,StreamStats Batch,1,,04140201,37.84834227,,,,,,,,,,,,,,,,,116,2.69,377,43.3,,,,,,,,,,,,,,,,,,,,,20.71358088,,,,,,,0,62720,53642700
95,,190,190,RDCK_0.1,StreamStats Batch,1,,04140201,5.180808759,,,,,,,,,,,,,,,,,50.3,2.08,142,24.1,,,,,,,,,,,,,,,,,,,,,5.784991869,,,,,,,0,34040,14981600
96,,192,192,REAB_3.8,StreamStats Batch,1,,02010008,,,,,,,,,,,,,,,,,,112,2.28,356,49.8,,,1.090985507,,,,,,,,214.4563627,179.2840488,,,,,,,,,10.22474994,,,,,,,0,34940,26479400
97,,194,194,REAL_0.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,103,2.19,324,47.9,,,1.464085084,,,,,,,,201.9688783,219.5542923,,,,,,,,,9.115988149,,,,,,,0,35760,23608000
98,,196,196,REAL_1.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,97,2.13,300,46.3,,,2.916776909,,,,,,,,170.3826767,220.5567256,,,,,,,,,8.31741245,,,,,,,0,30620,21539900
99,,198,198,REDC_3.8,StreamStats Batch,1,,04140201,150.1559481,,,,,,,,,,,,,,,,,197,3.16,700,62.7,,,,,,,,,,,,,,,,,,,,,46.46277214,,,,,,,0,89500,120326300
100,,200,200,REDH_5.6,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,107,2.02,475,52.9,,,,,,,,,,,,,,,,,,,,,15.18537197,,,,,,,0,50920,39326100
