OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
13,,26,26,MILL_5.5,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16512996,,,,,,,,40640,26325000
14,,28,28,MILL_6.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.855368618,,,,,,,,38260,25522800
15,,30,30,MILL_9.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.023355961,,,,,,,,28520,15598900
16,,32,32,MILO_0.1,StreamStats Batch,1,,04140101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11917932,,,,,,,,37580,26206000
17,,34,34,MILO_2.3,StreamStats Batch,1,,04140101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.669331963,,,,,,,,23380,9502600
18,,36,36,MILO_T1_0.7,StreamStats Batch,1,,04140101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00244372,,,,,,,,21760,5185800
19,,38,38,MILT_0.1,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236201709,,,,,,,,5540,611700
20,,40,40,MILT_0.3,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163298517,,,,,,,,4460,422900
21,,42,42,MILU_2.7,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.997989325,,,,,,,,16780,7764000
22,,44,44,MILW_2.4,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53815213,,,,,,,,81740,104983100
23,,46,46,MIRV_1,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.66410818,,,,,,,,91820,113078500
24,,48,48,MITH_3.5,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489274979,,,,,,,,16980,9036300
25,,50,50,MIXC_1.7,StreamStats Batch,1,,05010001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105300321,,,,,,,,2740,272700
26,,52,52,MKEY_0.1,StreamStats Batch,1,,04120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87014398,,,,,,,,35360,28150800
27,,54,54,MLBO_0.3,StreamStats Batch,1,,02050102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96174738,,,,,,,,48600,33567500
28,,56,56,MLBR_9,StreamStats Batch,1,,02040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.971436695,,,,,,,,12580,5105500
29,,58,58,MLCK_T2_0.1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.017425944,,,,,,,,19160,5224600
30,,60,60,MLER_0.4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.883032762,,,,,,,,35160,15235500
31,,62,62,MLER_1.9,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.954019042,,,,,,,,30580,12829600
32,,64,64,MLHD_0.2,StreamStats Batch,1,,02020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40015951,,,,,,,,72060,65779700
33,,66,66,MLHU_1,StreamStats Batch,1,,01100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47537949,,,,,,,,38280,29718200
34,,68,68,MLLC_0.4,StreamStats Batch,1,,02020005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40828493,,,,,,,,31720,19185500
35,,70,70,MLLK_1.9,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.675775001,,,,,,,,43780,25057700
36,,72,72,MLLK_2.5,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68867761,,,,,,,,75320,45809000
37,,74,74,MLLL_1.8,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58309326,,,,,,,,56620,84381600
38,,76,76,MLLL_N_0.1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72120162,,,,,,,,42820,51072700
39,,78,78,MLLL_S_0.4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.971585655,,,,,,,,32560,20644300
40,,80,80,MLLL_S_2.1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.846556339,,,,,,,,25700,12551300
41,,82,82,MLLL_T7_0.8,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.483458056,,,,,,,,16420,6431500
42,,84,84,MLLR_0.5,StreamStats Batch,1,,01100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55650471,,,,,,,,46780,37697500
43,,86,86,MLOD_3.5,StreamStats Batch,1,,04140201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14791087,,,,,,,,25100,18511200
44,,88,88,MNGO_0.7,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.94842006,,,,,,,,69260,49071400
45,,90,90,MNGO_2.2,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42637285,,,,,,,,63600,45129700
46,,92,92,MNGO_4.8,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25153151,,,,,,,,57100,36907700
47,,94,94,MNGO_N_0.8,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.840645652,,,,,,,,34840,20305200
48,,96,96,MNGO_S_1.1,StreamStats Batch,1,,02020009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.287450751,,,,,,,,22860,13693100
49,,98,98,MOHK_0.2,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174816522,,,,,,,,15920,5632200
50,,100,100,MOHK_101,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3448936,,,,,,,,404320,1365683900
51,,102,102,MOHK_104.4,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0902839,,,,,,,,423780,1297691400
52,,104,104,MOHK_107.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17206389,,,,,,,,4060,445600
53,,106,106,MOHK_107.6,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.9947913,,,,,,,,420780,1116162600
54,,108,108,MOHK_112.4,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.9445959,,,,,,,,415220,1108263400
55,,110,110,MOHK_112.9,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.3112544,,,,,,,,296880,728521800
56,,112,112,MOHK_123.4,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9195897,,,,,,,,189080,408970000
57,,114,114,MOHK_124,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2064667,,,,,,,,185040,407123200
58,,116,116,MOHK_136,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.01489424,,,,,,,,138960,212396900
59,,118,118,MOHK_14.8,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3776061,,,,,,,,6500,977900
60,,120,121,MOHK_44.4,StreamStats Batch,0,34,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.08028,,,,,,,,893260,5635472800
61,,121,121,MOHK_44.4,StreamStats Batch,1,60,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103.396948,,,,,,,,1181740,8036976900
62,,123,123,MOHK_49.4,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.205224,,,,,,,,908400,5521848000
63,,125,125,MOHK_79.5,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.739959,,,,,,,,690660,3353034300
64,,127,127,MOHK_98.9,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1097897,,,,,,,,399980,1463485000
65,,129,129,MOHK_T12_0.1,StreamStats Batch,1,,02020004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634234604,,,,,,,,10120,1642500
66,,131,131,MONG_0.1,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082981441,,,,,,,,4020,214900
67,,133,133,MONG_18.9,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.89773114,,,,,,,,104260,199144800
68,,135,135,MONG_E_5.1,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662144267,,,,,,,,34480,25022400
69,,137,137,MONG_M_0.3,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48319884,,,,,,,,54920,47866600
70,,139,139,MONG_M_3.1,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94611976,,,,,,,,44580,38706500
71,,141,141,MONG_M_5.6,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59299767,,,,,,,,38820,30022800
72,,143,143,MONG_W_0.2,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81891432,,,,,,,,61620,69453900
73,,145,145,MONG_W_2.3,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31814616,,,,,,,,54880,57798100
74,,147,147,MONG_W_3.3,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.84412096,,,,,,,,52580,56570500
75,,149,149,MONG_W_3.6,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88522277,,,,,,,,45540,46318000
76,,151,151,MONG_W_5.7,StreamStats Batch,1,,02040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19995427,,,,,,,,39800,41953600
77,,153,153,MONH_0.4,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.99520917,,,,,,,,52700,44013100
78,,155,155,MONH_2.1,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.88478697,,,,,,,,52840,41137400
79,,157,157,MONH_3.5,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58440054,,,,,,,,41440,27410800
80,,159,159,MONH_5.9,StreamStats Batch,1,,02020007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.386688676,,,,,,,,28740,13950100
81,,161,161,MOOC_0.4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18918926,,,,,,,,48320,54874400
82,,163,163,MOOD_0.8,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253925526,,,,,,,,4320,657600
83,,165,165,MOOD_10.8,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1105025,,,,,,,,146000,285157100
84,,167,167,MOOD_13,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.45713465,,,,,,,,137060,229080600
85,,169,169,MOOD_2.9,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7827252,,,,,,,,192820,418974500
86,,171,171,MOOD_5.3,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.232134,,,,,,,,191440,402010200
87,,173,173,MOOD_7,StreamStats Batch,1,,02020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130167723,,,,,,,,3380,337100
88,,175,175,MOON_0.1,StreamStats Batch,1,,05010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.040296459,,,,,,,,23660,10463300
89,,177,177,MOOS_11.4,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.8996518,,,,,,,,346380,955352600
90,,179,179,MOOS_16.8,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060430877,,,,,,,,2620,156500
91,,181,181,MOOS_2.5,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7163128,,,,,,,,383200,1099903000
92,,183,183,MOOS_4.9,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4650296,,,,,,,,374380,1088893300
93,,185,185,MOOS_M_3.9,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9973223,,,,,,,,208100,365145800
94,,187,187,MOOS_S_0.1,StreamStats Batch,1,,04150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5831489,,,,,,,,180600,472842100
95,,189,189,MORD_1.7,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51263653,,,,,,,,76940,81609400
96,,191,191,MORD_2.8,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07072712,,,,,,,,70360,75285500
97,,193,193,MORD_5.4,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5823513,,,,,,,,60360,71431000
98,,195,195,MORD_6.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91440664,,,,,,,,46420,33444900
99,,197,197,MORD_7.3,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.13239634,,,,,,,,43140,31419700
100,,199,199,MORD_8.9,StreamStats Batch,1,,02020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.121085194,,,,,,,,38220,23621200
101,,201,201,MORM_3,StreamStats Batch,1,,04130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.52872747,,,,,,,,49380,40215300
