OBJECTID,Shape,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOIDS,HUCID,CONTOUR,A,MXSNO,streamid,WARNINGMSG,Edited,PK1_25,PK1_5,PK2,PK5,PK10,PK25,PK50,PK100,PK200,PK500,URBNLCD2001,BFAREA,BFDPTH,BFFLOW,BFWDTH,ExcludeCode,CSL10_85,LENGTH,BSLOPCM,SLOPERATIO,LAGFACTOR,EL1200,STORAGE,FOREST,MAR,CSL1085LO,CSL1085UP,LC11DEV,LC11IMP,MAYAVPRE,JUNAVPRE,JULAVPRE,SSURGOA,SSURGOB,JUNMAXTMP,DRNAREA,PRECIP,PRJUNAUG00,CENTROIDX,CENTROIDY,OUTLETX,OUTLETY,WEIGHTED,Shape_Length,Shape_Area
87,,174,175,SUSQ_15,StreamStats Batch,0,"19,20",02050103,4572.223087,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,678.2560075,,,,,,,,385060,1756503800
88,,175,175,SUSQ_15,StreamStats Batch,1,87,02050103,29760.10289,,,,,,,,,,,,,,,,,10100,17.3,61000,591,,3.063999422,,,0.004708442,,,,,,,,,,,,,,,,4573.229212,,,,,,,1,1081060,11843452700
89,,177,177,SUSQ_25.2,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,214,2.61,1150,82.1,,,,,,,,,,,,,,,,,,,,,43.50675621,,,,,,,0,72900,112671000
90,,179,180,SUSQ_25.3,StreamStats Batch,0,"19,20",02050103,1486.923233,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,242.6115525,,,,,,,,205440,628299800
91,,180,180,SUSQ_25.3,StreamStats Batch,1,90,02050103,26674.80303,,,,,,,,,,,,,,,,,9850,17.6,56300,567,,3.275496379,,,0.005080691,,,,,,,,,,,,,,,,4137.584757,,,,,,,1,973960,10715249100
92,,182,183,SUSQ_26,StreamStats Batch,0,"19,20",02050103,1486.945126,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,242.6135218,,,,,,,,205500,628304900
93,,183,183,SUSQ_26,StreamStats Batch,1,92,02050103,26674.82493,,,,,,,,,,,,,,,,,9850,17.6,56300,567,,3.276155767,,,0.005081712,,,,,,,,,,,,,,,,4137.586726,,,,,,,1,974020,10715254200
94,,185,186,SUSQ_28.1,StreamStats Batch,0,"19,20",02050103,1388.648713,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,226.8534966,,,,,,,,210280,587490600
95,,186,186,SUSQ_28.1,StreamStats Batch,1,94,02050103,26576.52851,,,,,,,,,,,,,,,,,9830,17.6,56100,566,,3.289178451,,,0.005101277,,,,,,,,,,,,,,,,4121.826701,,,,,,,1,978800,10674439900
96,,188,188,SUSQ_29.9,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,5.01,0.65,9.72,7.63,,,,,,,,,,,,,,,,,,,,,0.147389558,,,,,,,0,4560,381700
97,,190,191,SUSQ_3.8,StreamStats Batch,0,"19,20",02050103,5744.743846,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,853.1110319,,,,,,,,376140,2209332100
98,,191,191,SUSQ_3.8,StreamStats Batch,1,97,02050103,30932.62365,,,,,,,,,,,,,,,,,10200,17.2,62900,601,,2.687962253,,,0.004125958,,,,,,,,,,,,,,,,4748.084236,,,,,,,1,1072140,12296281000
99,,193,194,SUSQ_35.6,StreamStats Batch,0,"19,20",02050103,175.7624603,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,30.48917302,,,,,,,,65000,78958900
100,,194,194,SUSQ_35.6,StreamStats Batch,1,99,02050103,25363.64226,,,,,,,,,,,,,,,,,9770,17.9,54000,555,,3.387396407,,,0.005242582,,,,,,,,,,,,,,,,3925.462377,,,,,,,1,973920,10165909200
101,,196,196,SUSQ_36.9,StreamStats Batch,1,,02050103,,,,,,,,,,,,,,,,,,1.62,0.35,6.31,4.8,,,,,,,,,,,,,,,,,,,,,0.100936941,,,,,,,0,3000,261400
102,,198,199,SUSQ_37.6,StreamStats Batch,0,"19,20",02050103,13.92375628,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,2.514387853,,,,,,,,14500,6511600
103,,199,199,SUSQ_37.6,StreamStats Batch,1,102,02050103,25201.80356,,,,,,,,,,,,,,,,,9710,17.8,53700,553,,3.430627613,,,0.005305505,,,,,,,,,,,,,,,,3897.487592,,,,,,,1,978480,10093462000
104,,201,201,SUSQ_43.1,StreamStats Batch,1,,02050101,15581.35344,,,,,,,,,,,,,,,,,6240,14.6,33800,434,,,,,,,,,,,,,,,,,,,,,2272.294925,,,,,,,0,783100,5884643300
105,,203,203,SUSQ_46.3,StreamStats Batch,1,,02050101,19.16382799,,,,,,,,,,,,,,,,,25.5,1.21,111,21.6,,,,,,,,,,,,,,,,,,,,,2.839826467,,,,,,,0,16880,7354400
106,,205,206,SUSQ_6.9,StreamStats Batch,0,"19,20",02050103,5656.97772,,,,,,,,,,,,,,,,,,,,,,-9999,,,-9999,,,,,,,,,,,,,,,,840.2376719,,,,,,,,377100,2175993500
107,,206,206,SUSQ_6.9,StreamStats Batch,1,106,02050103,30844.85752,,,,,,,,,,,,,,,,,10200,17.2,62800,600,,2.724648105,,,0.004182799,,,,,,,,,,,,,,,,4735.210876,,,,,,,1,1073100,12262942400
108,,208,208,SVAL_3.5,StreamStats Batch,1,,04140101,77.92073011,,,,,,,,,,,,,,,,,133,2.8,443,47.7,,,,,,,,,,,,,,,,,,,,,25.58137491,,,,,,,0,79920,66249000
